"chrom","chromStart","chromEnd","strand","name"
"16",18498713,18566679,"+","Gnb1l"
"16",18498901,18501658,"+","Rtl10"
"16",18580979,18590671,"-","Tbx1"
"16",18620317,18622403,"-","Gp1bb"
"16",18620466,18626427,"-","AC133488.1"
"16",18620502,18629954,"-","Sept5"
"16",18776847,18778262,"+","Cldn5"
"16",18780447,18811987,"-","Cdc45"
"16",18811779,18835261,"+","Ufd1"
"16",18836578,18840160,"+","2510002D24Rik"
"16",18836584,18956247,"+","Gm28539"
"16",18872018,18876862,"-","Mrpl40"
"16",18877037,18970309,"+","Hira"
"16",19284104,19314064,"-","Olfr164"
"16",19406244,19423134,"-","Olfr165"
"16",19483694,19489882,"+","Olfr166"
"16",19509558,19522266,"-","Olfr167"
"16",19529274,19535555,"-","Olfr168"
"16",19564889,19571809,"-","Olfr169"
"16",19605696,19611882,"-","Olfr170"
"16",19623930,19629916,"-","Olfr171"
"16",19653378,19706375,"-","Lamp3"
"16",19760208,19772753,"+","B3gnt5"
"16",19946496,19983037,"-","Klhl6"
"16",20097542,20129221,"+","Klhl24"
"16",20141063,20232573,"+","Yeats2"
"16",20233303,20241358,"-","Map6d1"
"16",20279818,20302387,"-","Parl"
"16",20308387,20325404,"-","Cyp2ab1"
"16",20331303,20426394,"-","Abcc5"
"16",20498817,20509323,"+","Eif2b5"
"16",20516982,20534010,"+","Dvl3"
"16",20535478,20544909,"+","Ap2m1"
"16",20548577,20561379,"+","Abcf3"
"16",20589471,20605377,"+","Vwa5b2"
"16",20605374,20611735,"-","Alg3"
"16",20611593,20619011,"+","Eef1akmt4"
"16",20611610,20645920,"+","Gm49333"
"16",20619215,20621287,"-","Camk2n2"
"16",20629828,20646485,"+","Ece2"
"16",20651652,20663414,"+","Psmd2"
"16",20668313,20692884,"+","Eif4g1"
"16",20693241,20703048,"+","Fam131a"
"16",20702964,20717746,"-","Clcn2"
"16",20717665,20722267,"+","Polr2h"
"16",20724454,20734511,"-","Thpo"
"16",20733127,20742384,"+","Chrd"
"16",21152655,21154000,"-","Teddm3"
"16",21204755,21223305,"+","Ephb3"
"16",21423118,21644680,"+","Vps8"
"16",21649045,21694665,"-","2510009E07Rik"
"16",21761287,21787807,"-","Ehhadh"
"16",21794346,21933439,"+","Map3k13"
"16",21934326,21947552,"-","Tmem41a"
"16",21953817,21995663,"-","Liph"
"16",22009484,22049269,"+","Senp2"
"16",22059009,22163299,"-","Igf2bp2"
"16",22244549,22266005,"-","Tra2b"
"16",22381309,22439719,"-","Etv5"
"16",22468461,22657221,"-","Dgkg"
"16",22805203,22811577,"-","Crygs"
"16",22813214,22857669,"-","Tbccd1"
"16",22857845,22879634,"+","Dnajb11"
"16",22891277,22899449,"+","Ahsg"
"16",22918334,22939778,"+","Fetub"
"16",22951072,22961656,"+","Hrg"
"16",22985854,23029482,"-","Kng2"
"16",23057865,23082078,"+","Kng1"
"16",23107444,23114136,"+","Eif4a2"
"16",23113943,23127737,"-","Rfc4"
"16",23146536,23158028,"+","Adipoq"
"16",23220656,23225484,"-","BC106179"
"16",23224740,23360350,"+","St6gal1"
"16",23429133,23433960,"+","Rtp1"
"16",23449417,23520815,"-","Masp1"
"16",23520210,23560081,"+","Gm45338"
"16",23520291,23614222,"+","Rtp4"
"16",23889573,23890958,"-","Sst"
"16",23925548,23932394,"-","Rtp2"
"16",23965052,23988852,"-","Bcl6"
"16",23988482,23988595,"+","Gm37419"
"16",24393507,24992578,"+","Lpp"
"16",25286817,25422344,"+","Tprg"
"16",25683763,25892102,"+","Trp63"
"16",25959288,26105784,"-","P3h2"
"16",26356642,26371841,"-","Cldn1"
"16",26463135,26482765,"+","Cldn16"
"16",26503656,26526769,"-","Tmem207"
"16",26581704,26730117,"+","Il1rap"
"16",26913553,26991652,"-","Gmnc"
"16",27307489,27351212,"+","Ostn"
"16",27353322,27370239,"-","Uts2b"
"16",27388869,27452218,"+","Ccdc50"
"16",28160098,28753068,"-","Fgf12"
"16",28826176,28929673,"-","Mb21d2"
"16",29209695,29230531,"+","Hrasls"
"16",29231851,29378732,"-","Atp13a5"
"16",29395853,29544864,"-","Atp13a4"
"16",29579334,29654884,"+","Opa1"
"16",29907519,29946754,"-","Gm26569"
"16",30064384,30067796,"+","Hes1"
"16",30256378,30267499,"-","Cpn2"
"16",30269302,30283256,"-","Lrrc15"
"16",30307685,30310779,"-","Gp5"
"16",30312423,30405975,"-","Atp13a3"
"16",30511855,30550842,"-","Tmem44"
"16",30560494,30587592,"-","Lsg1"
"16",30599723,30602797,"+","Fam43a"
"16",30955144,31081432,"-","Xxylt1"
"16",31092412,31201245,"-","Acap2"
"16",31251537,31275277,"-","Ppp1r2"
"16",31296192,31314808,"-","Apod"
"16",31422280,31458901,"+","Bdh1"
"16",31663443,31875129,"+","Dlg1"
"16",31878810,31899020,"+","Meltf"
"16",31933851,31946046,"+","Pigz"
"16",31947050,31948494,"-","0610012G03Rik"
"16",31948513,31961781,"+","Ncbp2"
"16",31959672,32003287,"-","Senp5"
"16",32016290,32079342,"-","Pak2"
"16",32084416,32099740,"-","Pigx"
"16",32099800,32108069,"+","Cep19"
"16",32142785,32165594,"-","Nrros"
"16",32179823,32186972,"+","Bex6"
"16",32230112,32247158,"-","Fbxo45"
"16",32247227,32257083,"+","Wdr53"
"16",32271468,32274781,"+","Smco1"
"16",32277459,32301434,"+","Rnf168"
"16",32332257,32393747,"+","Ubxn7"
"16",32400506,32408227,"+","Tm4sf19"
"16",32419702,32429099,"+","Tctex1d2"
"16",32430921,32475070,"+","Pcyt1a"
"16",32474504,32487879,"-","Slc51a"
"16",32496265,32561966,"+","Zdhhc19"
"16",32608920,32632794,"+","Tfrc"
"16",32643874,32683493,"+","Tnk2"
"16",32735886,32782391,"+","Muc4"
"16",32777419,32797435,"-","Muc20"
"16",32804760,32810477,"-","Smbd1"
"16",32821703,32877766,"-","Rubcn"
"16",32877500,32908875,"+","Fyttd1"
"16",32914100,33015647,"+","Lrch3"
"16",32985854,33108601,"-","Gm17106"
"16",33012683,33056218,"-","Iqcg"
"16",33056453,33060189,"+","Rpl35a"
"16",33062521,33127695,"+","Lmln"
"16",33185071,33243312,"+","Osbpl11"
"16",33251442,33300269,"+","Snx4"
"16",33380836,33504363,"+","Zfp148"
"16",33517328,33664135,"+","Slc12a8"
"16",33684370,33771576,"+","Heg1"
"16",33794037,33819934,"+","Muc13"
"16",33829665,33949338,"+","Itgb5"
"16",33954782,33967038,"-","Umps"
"16",33969073,34573532,"-","Kalrn"
"16",34649921,34678618,"+","Ropn1"
"16",34690616,34725202,"+","Ccdc14"
"16",34745210,35002420,"+","Mylk"
"16",35022428,35109177,"+","Hacd2"
"16",35154877,35305738,"+","Adcy5"
"16",35311131,35363918,"-","Sec22a"
"16",35397312,35490873,"-","Pdia5"
"16",35541145,35664732,"+","Sema5b"
"16",35694062,35769356,"-","Dirc2"
"16",35770375,35828477,"+","Hspbap1"
"16",35832874,35871544,"-","Parp14"
"16",35926511,35939151,"-","Dtx3l"
"16",35938470,35972605,"+","Parp9"
"16",35978750,36037131,"+","Kpna1"
"16",36041190,36043928,"+","Wdr5b"
"16",36043761,36071594,"-","Fam162a"
"16",36071685,36092120,"+","Ccdc58"
"16",36119946,36131241,"-","Csta1"
"16",36156811,36161953,"+","Stfa2l1"
"16",36184212,36188111,"+","Gm5483"
"16",36210403,36217788,"+","Gm5416"
"16",36221468,36257444,"+","2010005H15Rik"
"16",36276951,36285373,"+","Stfa1"
"16",36321665,36334332,"-","BC117090"
"16",36359382,36367748,"-","BC100530"
"16",36403992,36408457,"-","Stfa2"
"16",36450537,36455392,"-","Stfa3"
"16",36493696,36562141,"-","Casr"
"16",36603869,36666081,"-","Cd86"
"16",36693978,36726804,"+","Ildr1"
"16",36750177,36784962,"-","Slc15a2"
"16",36792884,36875003,"-","Eaf2"
"16",36828385,36872721,"+","Iqcb1"
"16",36875140,36933085,"+","Golgb1"
"16",36934983,36963212,"+","Hcls1"
"16",36963460,36990467,"-","Fbxo40"
"16",37011786,37095417,"+","Polq"
"16",37114942,37384962,"-","Stxbp5l"
"16",37509790,37539789,"-","Gtf2e1"
"16",37539885,37572385,"+","Rabl3"
"16",37580153,37632020,"+","Hgd"
"16",37647170,37654453,"-","Ndufb4"
"16",37776873,37836514,"+","Fstl1"
"16",37850913,37861146,"-","Gm36028"
"16",37868389,37888858,"+","Lrrc58"
"16",37916496,38007530,"+","Gpr156"
"16",38089001,38246084,"+","Gsk3b"
"16",38248323,38294824,"-","Nr1i2"
"16",38297754,38342143,"-","Maats1"
"16",38346991,38352763,"+","Cox17"
"16",38347040,38362297,"+","Gm21987"
"16",38362209,38378216,"+","Popdc2"
"16",38396117,38433145,"-","Pla1a"
"16",38444030,38452703,"-","Adprh"
"16",38455561,38496335,"+","Cd80"
"16",38498347,38522663,"-","Timmdc1"
"16",38525137,38550258,"-","Poglut1"
"16",38558698,38592162,"+","Tmem39a"
"16",38598340,38713274,"-","Arhgap31"
"16",38742264,38769049,"+","B4galt4"
"16",38773184,38800328,"-","Upk1b"
"16",38812206,38828749,"-","4930435E12Rik"
"16",38892671,39027159,"+","Igsf11"
"16",39984361,42181679,"+","Lsamp"
"16",42248442,42340651,"-","Gap43"
"16",42875881,43642602,"+","Zbtb20"
"16",43648867,43664146,"-","Tigit"
"16",43754026,43822932,"+","Drd3"
"16",43861407,43926809,"-","Qtrt2"
"16",43889800,43964314,"+","Ccdc191"
"16",43965033,43979791,"-","Zdhhc23"
"16",43980350,44063345,"-","Gramd1c"
"16",44085402,44139705,"-","Atp6v1a"
"16",44139830,44163366,"+","Naa50"
"16",44173246,44227465,"+","Usf3"
"16",44240180,44333196,"-","Sidt1"
"16",44347121,44388497,"+","Spice1"
"16",44394796,44482428,"+","Cfap44"
"16",44485049,44558897,"-","Boc"
"16",44724301,44737284,"+","Nepro"
"16",44736768,44746363,"-","Gtpbp8"
"16",44765736,44794978,"+","Cd200r1"
"16",44811733,44839150,"+","Cd200r4"
"16",44867097,44915840,"+","Cd200r2"
"16",44943678,44981380,"+","Cd200r3"
"16",45093402,45128077,"+","Ccdc80"
"16",45139573,45158706,"-","Slc35a5"
"16",45158785,45188538,"+","Atg3"
"16",45224315,45257670,"+","Btla"
"16",45382135,45409053,"-","Cd200"
"16",45411768,45492969,"-","Gm609"
"16",45511791,45532050,"-","Gm17783"
"16",45535309,45607001,"+","Slc9c1"
"16",45610380,45622867,"+","Gcsam"
"16",45626848,45654068,"-","BC016579"
"16",45656315,45693658,"-","Tmprss7"
"16",45711230,45724608,"-","Tagln3"
"16",45729725,45742955,"-","Abhd10"
"16",45746243,45953598,"-","Phldb2"
"16",45959263,46010218,"-","Plcxd2"
"16",46035657,46120251,"-","Cd96"
"16",46152985,46155077,"-","Gm4737"
"16",46387706,46498525,"-","Nectin3"
"16",48283733,48294237,"+","Dppa4"
"16",48303908,48319723,"+","Dppa2"
"16",48399453,48412416,"-","Gm5485"
"16",48431237,48630900,"+","Morc1"
"16",48730774,48772021,"-","Trat1"
"16",48816856,48818892,"+","Retnlb"
"16",48842551,48844461,"+","Retnla"
"16",48872621,48874496,"+","Retnlg"
"16",48924232,48994165,"-","Dzip3"
"16",48994185,49019709,"+","Cip2a"
"16",49057486,49199104,"+","Myh15"
"16",49699233,49765126,"+","Ift57"
"16",49800533,49915010,"+","Cd47"
"16",50191844,50432390,"-","Bbx"
"16",50589857,50591154,"-","Ccdc54"
"16",51980376,52005495,"-","AC154478.1"
"16",52031225,52208048,"+","Cblb"
"16",52248996,52454074,"-","Alcam"
"16",55225175,55297986,"-","Zpld1"
"16",55811375,55838899,"-","Nfkbiz"
"16",55839953,55895285,"-","Nxpe3"
"16",55899888,55934855,"-","Cep97"
"16",55966275,55971435,"+","Rpl24"
"16",55966343,55980721,"+","Gm28037"
"16",55973883,56008913,"+","Zbtb11"
"16",56007245,56029739,"-","Pcnp"
"16",56032609,56037819,"-","Trmt10c"
"16",56048338,56190012,"+","Senp7"
"16",56204313,56273756,"+","Impg2"
"16",56477878,56690135,"+","Abi3bp"
"16",56690332,56717450,"-","Tfg"
"16",56724609,56795855,"-","Adgrg7"
"16",56805161,56886166,"-","Tmem45a"
"16",56914344,56928061,"-","Lnp1"
"16",57036967,57071372,"-","Tmem45a2"
"16",57121703,57156705,"+","Tomm70a"
"16",57156665,57167341,"-","Nit2"
"16",57168862,57231504,"-","Tbc1d23"
"16",57266139,57292865,"-","Tmem30c"
"16",57302000,57606864,"-","Cmss1"
"16",57353093,57573126,"+","Filip1l"
"16",57624258,57754737,"-","Col8a1"
"16",58408443,58469727,"+","Dcbld2"
"16",58468125,58524243,"-","St3gal6"
"16",58613675,58616978,"-","Gm813"
"16",58635167,58638739,"-","E330017A01Rik"
"16",58670292,58717636,"+","Cpox"
"16",58717433,58719070,"-","Gpr15"
"16",58727910,58734251,"+","Cldnd1"
"16",58759544,58763176,"-","Olfr172"
"16",58795207,58800268,"-","Olfr173"
"16",58823662,58826782,"-","Olfr175-ps1"
"16",58870955,58874768,"-","Olfr177"
"16",58888308,58892063,"-","Olfr178"
"16",58914285,58929392,"-","Olfr180"
"16",58924707,58928755,"-","Olfr181"
"16",58995357,59001441,"+","Olfr183"
"16",59025797,59030291,"-","Olfr186"
"16",59035563,59039767,"-","Olfr187"
"16",59067140,59078005,"-","Olfr190"
"16",59082829,59089822,"-","Olfr191"
"16",59107924,59111881,"-","Olfr193"
"16",59116537,59121069,"-","Olfr194"
"16",59147046,59150777,"+","Olfr195"
"16",59166647,59170454,"-","Olfr196"
"16",59200352,59203533,"-","Olfr198"
"16",59214134,59219767,"-","Olfr199"
"16",59266113,59272632,"-","Olfr201"
"16",59283516,59286793,"-","Olfr202"
"16",59298881,59304413,"+","Olfr203"
"16",59310206,59318248,"-","Olfr204"
"16",59328005,59331138,"-","Olfr205"
"16",59344675,59349246,"-","Olfr206"
"16",59361160,59363993,"-","Olfr209"
"16",59407332,59464504,"+","Gabrr3"
"16",59471775,59492461,"+","Riox2"
"16",59490775,59600979,"-","Crybg3"
"16",59612949,59639391,"-","Arl6"
"16",59636945,59672999,"+","AC154473.1"
"16",59653483,60605531,"-","Epha6"
"16",62732444,62786818,"-","Nsun3"
"16",62793685,62847040,"-","Arl13b"
"16",62814676,62824346,"+","Stx19"
"16",62854307,62929346,"+","Pros1"
"16",63543534,63864175,"-","Epha3"
"16",64477810,64602408,"-","Csnka2ip"
"16",64751751,64771161,"-","4930453N24Rik"
"16",64780347,64851652,"-","Zfp654"
"16",64851996,64859507,"+","Cggbp1"
"16",64924729,65105854,"-","Htr1f"
"16",65520511,65535005,"+","Pou1f1"
"16",65539128,65562726,"-","Chmp2b"
"16",65815257,65866368,"+","Vgll3"
"16",66655421,67620908,"-","Cadm2"
"16",69856874,69863744,"-","Speer2"
"16",70313949,70569716,"+","Gbe1"
"16",72308306,73046095,"+","Robo1"
"16",73072338,73423667,"+","AC130529.1"
"16",73891839,74411825,"-","Robo2"
"16",75540514,75586061,"-","Lipi"
"16",75592844,75602829,"+","Rbm11"
"16",75745431,75767104,"-","Hspa13"
"16",75858793,76022281,"-","Samsn1"
"16",76287400,76373827,"-","Nrip1"
"16",77013706,77116780,"+","Usp25"
"16",77236317,77773427,"+","Mir99ahg"
"16",77588578,77602094,"-","Gm11146"
"16",78250861,78302487,"-","E330011O21Rik"
"16",78301489,78359774,"+","Cxadr"
"16",78332637,78377192,"-","Btg3"
"16",78540338,78576708,"-","D16Ertd472e"
"16",78930948,78951733,"+","Chodl"
"16",78953008,79091097,"-","Tmprss15"
"16",81200697,81626828,"+","Ncam2"
"16",82828382,82829881,"+","Gm21833"
"16",84515121,84523888,"+","A730009L09Rik"
"16",84717576,84735742,"-","Mrpl39"
"16",84774123,84825928,"+","Jam2"
"16",84827866,84835625,"-","Atp5j"
"16",84834925,84863779,"+","Gabpa"
"16",84949685,85173766,"-","App"
"16",85421533,85553397,"-","Cyyr1"
"16",85793827,85803113,"-","Adamts1"
"16",85856173,85901828,"-","Adamts5"
"16",87354185,87368742,"+","N6amt1"
"16",87376651,87432612,"-","Ltn1"
"16",87433407,87440573,"-","Rwdd2b"
"16",87454703,87483517,"+","Usp16"
"16",87483326,87495873,"-","Cct8"
"16",87495999,87504033,"+","B130034C11Rik"
"16",87553330,87595336,"+","Map3k7cl"
"16",87698945,87733346,"+","Bach1"
"16",87895900,88290265,"-","Grik1"
"16",88505807,88506978,"-","Cldn17"
"16",88560828,88563183,"-","Cldn8"
"16",88610705,88612279,"-","Krtap24-1"
"16",88626786,88627666,"-","2310079G19Rik"
"16",88646824,88647796,"-","Krtap26-1"
"16",88671026,88671671,"-","Krtap27-1"
"16",88707169,88707962,"-","2310061N02Rik"
"16",88728862,88729611,"+","Krtap13-1"
"16",88750744,88751635,"-","Krtap13"
"16",88758847,88759792,"+","2310034C09Rik"
"16",88773179,88774206,"-","2310057N15Rik"
"16",88777896,88778528,"+","Gm5965"
"16",88811440,88812220,"-","AC125199.3"
"16",88818667,88826145,"-","Krtap14"
"16",88820215,88829844,"+","Krtap15"
"16",88868917,88869411,"-","Krtap19-1"
"16",88873627,88874269,"-","Krtap19-2"
"16",88877513,88878038,"-","Krtap19-3"
"16",88884786,88885089,"-","Krtap19-4"
"16",88895968,88896457,"-","Krtap19-5"
"16",88931804,88932265,"-","Krtap19-9b"
"16",88962273,88962873,"-","Krtap16-3"
"16",89010395,89010759,"-","Krtap22-2"
"16",89015284,89015846,"+","Gm10229"
"16",89031699,89032292,"+","Krtap6-1"
"16",89040923,89041472,"-","Gm10228"
"16",89047289,89047883,"-","Krtap6-5"
"16",89063412,89064002,"-","1110025L11Rik"
"16",89084015,89084534,"+","Krtap6-3"
"16",89140851,89141339,"+","Gm6358"
"16",89151086,89151550,"+","Gm10061"
"16",89157952,89158348,"+","Gm9789"
"16",89169490,89169648,"+","Gm7735"
"16",89174735,89175199,"+","1110057P08Rik"
"16",89205861,89206394,"+","Krtap20-2"
"16",89403218,89403868,"-","Krtap21-1"
"16",89419326,89420111,"-","Krtap6-2"
"16",89487379,89487952,"-","Krtap8-1"
"16",89507703,89508323,"-","Krtap7-1"
"16",89570176,89571183,"-","Krtap11-1"
"16",89787111,90143769,"-","Tiam1"
"16",90220754,90226329,"+","Sod1"
"16",90225680,90284503,"-","Scaf4"
"16",90341595,90349642,"-","AC131339.2"
"16",90386013,90499553,"+","Hunk"
"16",90719312,90727404,"-","Mis18a"
"16",90738207,90749785,"+","Mrap"
"16",90751527,90810413,"-","Urb1"
"16",90826719,90905109,"+","Eva1c"
"16",90925809,90935114,"-","Cfap298"
"16",90936092,91011308,"-","Synj1"
"16",91011249,91016743,"+","4930404I05Rik"
"16",91014037,91044543,"-","Paxbp1"
"16",91053935,91095122,"-","4932438H23Rik"
"16",91225457,91228677,"+","Olig2"
"16",91269772,91271933,"+","Olig1"
"16",91372783,91405589,"+","Ifnar2"
"16",91391721,91419451,"+","Gm21970"
"16",91406164,91425834,"+","Il10rb"
"16",91465025,91470128,"+","A930006K02Rik"
"16",91485238,91507441,"+","Ifnar1"
"16",91547072,91565623,"+","Ifngr2"
"16",91574503,91597800,"-","Tmem50b"
"16",91614254,91619026,"-","Dnajc28"
"16",91621186,91646952,"-","Gart"
"16",91647506,91679221,"+","Son"
"16",91676808,91688770,"-","Donson"
"16",91684398,91926982,"-","Atp5o"
"16",91689322,91728975,"-","Cryzl1"
"16",91729281,91920597,"+","Itsn1"
"16",91925214,91931687,"-","Atp5o"
"16",92058270,92112227,"+","Mrps6"
"16",92058316,92187341,"+","AC144408.3"
"16",92058322,92087473,"+","Slc5a3"
"16",92202901,92207488,"-","AC164165.2"
"16",92292389,92298129,"+","Kcne2"
"16",92301286,92313041,"+","Smim11"
"16",92318765,92321441,"-","Fam243"
"16",92345982,92359468,"-","Kcne1"
"16",92391953,92470867,"-","Rcan1"
"16",92485736,92541243,"+","Clic6"
"16",92601466,92826149,"-","Runx1"
"16",93342504,93366668,"-","1810053B23Rik"
"16",93583457,93604063,"-","Setd4"
"16",93605853,93610505,"+","Cbr1"
"16",93628097,93630451,"+","Gm5678"
"16",93683215,93690990,"+","Cbr3"
"16",93711904,93810590,"+","Dopey2"
"16",93832121,93876073,"+","Morc3"
"16",93883901,93906115,"+","Chaf1b"
"16",93919031,94008837,"-","Cldn14"
"16",94084931,94127032,"+","Sim2"
"16",94128882,94313571,"-","Hlcs"
"16",94328420,94336935,"+","Ripply3"
"16",94358763,94371842,"-","Pigp"
"16",94370618,94469343,"+","Ttc3"
"16",94497783,94526830,"-","Dscr3"
"16",94570010,94695517,"+","Dyrk1a"
"16",94748636,94997701,"-","Kcnj6"
"16",95257558,95300260,"+","Kcnj15"
"16",95359169,95586593,"-","Erg"
"16",95702075,95721051,"+","Ets2"
"16",95979933,95990960,"-","Psmg1"
"16",95992092,96082526,"-","Brwd1"
"16",96036090,96038743,"+","Gm15342"
"16",96120618,96127729,"-","Hmgn1"
"16",96145407,96157852,"+","Wrb"
"16",96158407,96192271,"-","Lca5l"
"16",96200450,96228935,"+","Sh3bgr"
"16",96235801,96319859,"+","B3galt5"
"16",96361668,96422121,"+","Igsf5"
"16",96361794,96525580,"+","Igsf5"
"16",96422288,96443619,"-","Itgb2l"
"16",96467606,96525793,"+","Pcp4"
"16",96590840,97170752,"-","Dscam"
"16",96723500,96773608,"+","AC154538.1"
"16",97356742,97442936,"+","Bace2"
"16",97447035,97462907,"-","Mx1"
"16",97470965,97514816,"-","Fam3b"
"16",97564682,97611195,"-","Tmprss2"
"16",97741933,97763787,"-","Ripk4"
"16",97791467,97851850,"-","Prdm15"
"16",97855209,97962598,"-","C2cd2"
"16",97943357,97962622,"-","Zbtb21"
"16",97997315,98031801,"+","B230307C23Rik"
"16",98001310,98082450,"-","A630089N07Rik"
"17",3114972,3198859,"+","Scaf8"
"17",3326573,3531344,"+","Tiam2"
"17",3519256,3557781,"-","Tfb1m"
"17",3532554,3533213,"+","Cldn20"
"17",3635240,3696261,"-","Nox3"
"17",4119446,4122113,"-","AC098641.1"
"17",4994332,5347656,"+","Arid1b"
"17",5410870,5440259,"-","Tmem242"
"17",5417323,5418767,"-","Ldhal6b"
"17",5492557,5753811,"+","Zdhhc14"
"17",5841329,5931954,"+","Snx9"
"17",5941280,6044290,"+","Synj2"
"17",6042196,6079741,"-","Serac1"
"17",6079786,6086517,"+","Gtf2h5"
"17",6106437,6251128,"+","Tulp4"
"17",6256860,6308314,"+","Tmem181a"
"17",6306340,6317500,"-","Dynlt1a"
"17",6356813,6411834,"-","AC183097.1"
"17",6430112,6436296,"+","Dynlt1b"
"17",6601671,6609774,"+","Dynlt1c"
"17",6646602,6655900,"-","Dynlt1f"
"17",6659093,6738044,"+","Sytl3"
"17",6738041,6782784,"-","Ezr"
"17",6904413,6948682,"-","Rsph3b"
"17",6955011,6961156,"-","Tagap1"
"17",6970634,7011299,"+","Rnaset2b"
"17",6978904,7043950,"+","AC122413.2"
"17",7025568,7087597,"+","Gm1604a"
"17",7170115,7303315,"+","Rps6ka2"
"17",7324646,7345974,"+","Tcp10a"
"17",7350885,7352696,"-","Ttll2"
"17",7352064,7371979,"-","AC117241.1"
"17",7362815,7385464,"-","Unc93a2"
"17",7738569,7827302,"-","Fndc1"
"17",7926000,7934897,"+","Tagap"
"17",7945614,7979824,"+","Rsph3a"
"17",7982522,8101241,"-","AC164314.1"
"17",8082695,8147788,"-","AC164314.2"
"17",8115445,8148097,"-","Rnaset2a"
"17",8165501,8196804,"+","Fgfr1op"
"17",8236043,8257141,"+","Ccr6"
"17",8282904,8297661,"+","Mpc1"
"17",8293366,8311080,"-","4930506C21Rik"
"17",8311102,8396852,"+","Sft2d1"
"17",8337459,8344113,"+","Prr18"
"17",8372396,8422728,"+","T2"
"17",8434423,8442496,"+","T"
"17",8525372,8986648,"+","Pde10a"
"17",8565852,8566950,"-","Gm17087"
"17",8988333,9011949,"+","1700010I14Rik"
"17",9422060,9422458,"+","Gm17728"
"17",9666495,9669717,"-","Pabpc6"
"17",9750751,9775867,"-","AC120779.1"
"17",10202601,10319854,"-","Qk"
"17",10403012,10840311,"-","Pacrg"
"17",10807834,10826625,"+","Gm16169"
"17",10840384,12063361,"+","Prkn"
"17",12118704,12219645,"+","Agpat4"
"17",12227621,12318796,"-","Map3k4"
"17",12378608,12419385,"+","Plg"
"17",12418960,12507704,"-","Slc22a3"
"17",12584132,12628488,"+","Slc22a2"
"17",12648869,12675829,"-","Slc22a1"
"17",12682406,12769664,"-","Igf2r"
"17",12841079,12868143,"-","Mas1"
"17",12876034,12877977,"+","Mrgprh"
"17",12888729,12910230,"-","Pnldc1"
"17",12911349,12916345,"-","Mrpl18"
"17",12915701,12925067,"+","Tcp1"
"17",12923813,12940600,"-","Acat3"
"17",12942890,12960747,"-","Acat2"
"17",12966796,12994169,"-","Wtap"
"17",13006846,13040063,"+","Sod2"
"17",13051014,13052296,"-","Gpr31b"
"17",13061104,13082481,"+","Tcp10b"
"17",13108617,13131810,"-","Unc93a"
"17",13221188,13227658,"+","Smok2a"
"17",13230257,13237184,"+","Smok2b"
"17",13354572,13377223,"+","Tcp10c"
"17",13385186,13396325,"-","AC166110.1"
"17",13712444,13761825,"-","Tcte2"
"17",13760539,13906150,"+","Afdn"
"17",13948373,13950678,"+","Gm7168"
"17",14000239,14003704,"-","Gm7358"
"17",14057225,14059531,"-","Gm7356"
"17",14195052,14204304,"-","Dact2"
"17",14279506,14404790,"+","Smoc2"
"17",14665500,14694235,"-","Thbs2"
"17",14818519,14943158,"-","Wdr27"
"17",14943184,14959570,"+","1600012H06Rik"
"17",14945009,14961273,"-","Phf10"
"17",14964242,14978790,"-","Gm3417"
"17",14978468,14991572,"+","9030025P20Rik"
"17",14995787,15041537,"-","Gm3448"
"17",15010176,15022449,"+","Gm3435"
"17",15027152,15041488,"-","Tcte3"
"17",15041208,15090044,"+","Ermard"
"17",15367354,15376872,"-","Dll1"
"17",15396202,15433583,"+","Fam120b"
"17",15475021,15499751,"-","Psmb1"
"17",15499888,15528379,"+","Tbp"
"17",15519208,15527301,"-","Pdcd2"
"17",15543079,15564354,"-","Prdm9"
"17",15704967,15772610,"+","Chd1"
"17",15803188,15831039,"-","Rgmb"
"17",17064113,17089628,"+","Zfp960"
"17",17121415,17146831,"+","Zfp97"
"17",17374309,17394899,"+","Riok2"
"17",17402672,17459387,"+","Lix1"
"17",17521410,17625050,"-","Lnpep"
"17",17703747,17735156,"+","Vmn2r90"
"17",17827158,17843009,"+","Spaca6"
"17",17843323,17855205,"-","Has1"
"17",17876471,17883940,"-","Fpr1"
"17",17887824,17893952,"+","Fpr2"
"17",17887852,17971677,"+","Fpr3"
"17",18021733,18022704,"+","Fpr-rs4"
"17",18049424,18079732,"+","Vmn2r124"
"17",18085016,18136768,"+","Vmn2r91"
"17",18151887,18188886,"+","Vmn2r92"
"17",18241122,18277756,"-","Vmn2r94"
"17",18298099,18331914,"+","Vmn2r93"
"17",18424078,18460905,"+","Vmn2r95"
"17",18573151,18616003,"+","Vmn2r96"
"17",18810835,18838900,"+","Vmn2r-ps117"
"17",18914300,18958087,"+","Vmn2r97"
"17",19053460,19082411,"+","Vmn2r98"
"17",19361949,19401098,"+","Vmn2r99"
"17",19504732,19535231,"+","Vmn2r100"
"17",19577227,19612317,"+","Vmn2r101"
"17",19660328,19709533,"+","Vmn2r102"
"17",19773363,19812536,"+","Vmn2r103"
"17",20028418,20048336,"-","Vmn2r104"
"17",20113210,20114226,"-","Fpr-rs7"
"17",20182078,20183097,"-","Fpr-rs6"
"17",20202321,20235052,"-","Vmn2r105"
"17",20266767,20285553,"-","Vmn2r106"
"17",20345242,20383113,"+","Vmn2r107"
"17",20414146,20425343,"+","Vmn1r224"
