"gene.symble","TPM"
"C20orf203",0.106093975127545
"CLDN9",0.106139775056832
"TRPM8",0.106571274918005
"AGXT2",0.106644496099073
"TBC1D30",0.106654912801099
"ZACN",0.106835252150144
"PPP1R32",0.107235296048199
"VASH1",0.107362843383639
"SULT1B1",0.107759847974159
"NXPH3",0.10820846598127
"JAKMIP3",0.108357120349767
"CXCL3",0.108360125979884
"MTRNR2L8",0.108392623608013
"GALNT18",0.108402589428117
"AKR1B15",0.108551579143187
"TMC4",0.108578049407846
"C1orf162",0.108730926297316
"IQUB",0.109017394291962
"HOXA2",0.109039332606634
"ODF3L1",0.10916874211185
"AGAP9",0.109583690442073
"COL8A2",0.109658798317814
"MC1R",0.10975805486235
"NPPC",0.109779669731458
"LY6G5C",0.109822309745319
"EFHD1",0.110004832315204
"ANKRD53",0.110204210106167
"PACRG",0.110212557250044
"ZNF585B",0.11026951819094
"PHKG1",0.110496342055872
"VNN2",0.110584994857237
"RIMKLB",0.111019086450278
"TEX37",0.111069472100699
"CD248",0.111271334842562
"C4orf45",0.111354501163449
"CD19",0.111548509670094
"LAMP3",0.111782057540988
"SPATA32",0.111861191937597
"AQP4",0.111903528334713
"TSGA10IP",0.111933534855388
"B3GNT7",0.11208143262365
"ALOX12B",0.112128164866723
"MMP20",0.112251071950544
"MATN2",0.112332145935998
"REPIN1",0.112495660659769
"CTNNA2",0.112590602151465
"PCDHGA1",0.112592437150894
"S100A9",0.112811484393014
"OR52N4",0.112880659995697
"CCDC153",0.112965680388424
"IGSF3",0.11296880408873
"NKAIN1",0.113134202030419
"PANX2",0.113140422366875
"PPP2R3A",0.113253331642275
"DNAH5",0.113385853524274
"IL17RD",0.113541243964593
"SLC25A18",0.113545409709529
"HCLS1",0.113789779534349
"RRAGD",0.113913812796394
"ANKRD24",0.114205651045423
"CCDC113",0.114710187766995
"PRCD",0.114814948968088
"DDX60L",0.114934287817555
"PPP1R42",0.114978497220112
"RNF183",0.11497943840374
"ARHGAP9",0.115326590531217
"BLNK",0.115461823591877
"TMEM89",0.115493666451493
"DLGAP3",0.115522244871938
"GALR3",0.115828049473784
"PEX7",0.115846260424227
"MAGIX",0.116073168647167
"ZNF385D",0.116298031681982
"CMPK2",0.116340185718853
"LAMB3",0.116861807954336
"CNTNAP2",0.116900009029257
"PARP8",0.11698314868487
"TBC1D3F",0.117376358516983
"MYO3B",0.117665017221606
"TAS1R3",0.117705036963384
"TSSK4",0.11775307037286
"PTPRD",0.117916222355333
"FAM181A",0.118094888561805
"BEAN1",0.11837088043299
"PAPSS2",0.118557088945425
"RTN4R",0.118571293422563
"POPDC2",0.11864272626908
"GABARAP",0.118676069064393
"CACNA1D",0.118808071428511
"FBXO39",0.118969311756979
"HES2",0.118983552181225
"ZIC2",0.119154478555011
"GMFG",0.119230527617628
"TLX1",0.119259030579602
"FSCN3",0.119318544903207
"HIST2H2AA3",0.119435646287597
"KLF4",0.119465705717726
"NPEPL1",0.119507643654152
"SH3TC2",0.119603548686073
"GAL3ST4",0.119678305711698
"ADAM32",0.119730171960187
"TTC4",0.119780921571252
"CDH4",0.119787268754852
"UTS2B",0.120063205926811
"NYAP1",0.12012557010716
"NDUFA13",0.120203822098495
"ZNF474",0.120668096611304
"TNFRSF9",0.120748996343585
"MITF",0.120914471645193
"NNMT",0.121178431777949
"GPRC5B",0.121253148515107
"RHCG",0.121626418176834
"HAS3",0.121645707182917
"STAT4",0.121661132787783
"GAS7",0.12185701005132
"PKD2L1",0.122260943569412
"EVA1C",0.122360293561236
"SLC35E4",0.122435314813573
"HRG",0.122464884190659
"ARHGDIB",0.122529748342793
"BNIPL",0.122580971127767
"C6orf15",0.122619654217347
"LRRC6",0.123513877064466
"MAP7",0.123731563511676
"TSPO2",0.123844303833363
"TBX4",0.123922706804463
"EFCAB10",0.124100692001589
"PDCD1",0.124250538451989
"BMP8A",0.124468676889578
"NHLRC1",0.124474046809553
"MAF",0.124796922740678
"BEND6",0.124981920609673
"NTN3",0.125456730683418
"PCP4L1",0.125792101743832
"TMEM145",0.12599818640854
"CD79A",0.126143971481203
"ALG1L",0.126541866683905
"ETV2",0.128163582812472
"THBS2",0.128223133420776
"FGF17",0.1283404891606
"HK1",0.128354089727761
"MSANTD1",0.128426110106074
"STPG2",0.129156819162528
"FGF19",0.129211688520161
"SLC30A3",0.129436490395984
"CNFN",0.129492563479519
"DCDC1",0.129788096955994
"FCRLB",0.129873801184063
"CPO",0.129882743230424
"C20orf202",0.129960729952026
"CYP39A1",0.129970688765788
"CATSPER3",0.130025920153466
"MYLK3",0.130306424613619
"ZNF385A",0.130400613313248
"LOXL1",0.130636994038869
"ZDHHC19",0.130709322937005
"SMARCD3",0.130749723198126
"HPSE2",0.131015132654889
"RPGRIP1",0.131056646547358
"MAFB",0.131137792068503
"PCDHB3",0.131786910714506
"HCAR1",0.13186244071297
"PRAF2",0.132227459477507
"C9",0.132397140498194
"PPM1E",0.132640177626498
"FAR1",0.1327503881859
"RNASE2",0.132895991986882
"TMEM150C",0.133131675480291
"DNAJB13",0.133141560648568
"TMEM86A",0.133271084094087
"SLC2A12",0.133504011125054
"SDK1",0.13354598142391
"PNCK",0.133732033865673
"MID2",0.133834035937942
"APOBEC3H",0.133841033090012
"CCDC73",0.133902551942936
"GPX8",0.134096402203357
"LTBP4",0.134167109729464
"UTS2R",0.134300058115803
"ADAMTS14",0.134528100330293
"TREM2",0.134719037411774
"MED12L",0.134725217219131
"IGFBP3",0.13485021199826
"TIMP4",0.13496645220452
"CATSPERD",0.135155907994422
"SARS2",0.13528116318031
"GLB1L2",0.135361508795712
"IHH",0.135598735005338
"PCED1B",0.136209555653531
"PITPNM3",0.136306324599722
"TRIM31",0.136580857257542
"MYCBPAP",0.13662358299162
"C16orf71",0.136666928478915
"HES5",0.136908003295926
"PRSS27",0.136997223714867
"ZAR1L",0.137347163762807
"HSPB6",0.13794432376148
"IGFBPL1",0.13820670108449
"TNXB",0.13857637323801
"SPAG8",0.138762737812928
"AK8",0.139111521051321
"CCDC7",0.139455084156042
"ELOVL3",0.139754165061812
"ADAMTS16",0.1399748605337
"AMHR2",0.139988374665198
"TPBG",0.140024410585198
"ZNF540",0.140157447770265
"CTNND2",0.14050747438721
"HBG2",0.14056041304721
"AHRR",0.14056811783565
"PTHLH",0.140568222818568
"GALNT3",0.140612930544089
"NPIPB5",0.140639235139923
"FBXO24",0.141192777047116
"TGM4",0.141470490675689
"DPYS",0.141651864300559
"TSPO",0.14166777836861
"PCDHB16",0.141811660842089
"PDGFD",0.142172623258872
"C17orf97",0.142320454956087
"ASCL2",0.142414862206238
"DOCK8",0.142448065645473
"PNLDC1",0.142638850636378
"KLHL10",0.142765106619265
"ZBTB8A",0.142907531358791
"ASIC1",0.143053165402914
"CST5",0.143526690336904
"DRD4",0.143688699989457
"GNAT2",0.144022902985822
"C9orf152",0.144342824707805
"ARL9",0.144366635347381
"ADORA3",0.144392490138178
"IL12RB1",0.14484968264126
"EFCAB13",0.144850816540885
"ANKRD34A",0.145097721423596
"LURAP1",0.145203955579744
"PSD",0.145219935909775
"FZD7",0.145515041574643
"PLCG2",0.145578295824344
"FBP1",0.145622574639896
"NRG1",0.145953131585484
"FGF18",0.145986265797375
"NRARP",0.146132430407713
"EOMES",0.14626023299364
"WDR88",0.146488232952275
"TPK1",0.146555702503082
"EFR3B",0.146627119850103
"LOXL2",0.146673407741902
"CLDN12",0.147204048123633
"AIF1",0.147356364398115
"MMP17",0.147747521009624
"TLR4",0.14777720295789
"CATSPERG",0.148278031838148
"AGBL4",0.148414586360669
"CFHR2",0.148900695916067
"ACMSD",0.149886155391637
"AUTS2",0.150526611196185
"KLHL30",0.150552036126293
"GEM",0.150783853852388
"SARM1",0.15121284657356
"MSTO1",0.151228120446268
"TMC8",0.151364048608394
"MST1R",0.151708174902435
"PAPPA",0.15180453163721
"RASIP1",0.152176804692384
"RSPH4A",0.152205712293547
"UNC13A",0.152672458511381
"TEX14",0.153003421329904
"CORO7",0.153137119755284
"TCF24",0.153288951097442
"STAC3",0.153523508624297
"RASSF5",0.153604738634901
"A3GALT2",0.153774108512411
"ZNF75A",0.154094624885346
"SBK1",0.154229207063123
"NPHP1",0.15466272174311
"RAD9B",0.154855695564578
"ADAMTS17",0.155426919917928
"HSD17B3",0.155487043905142
"IPO4",0.155508757435364
"HIST1H3G",0.155648281289649
"FGF21",0.155866821437737
"LPAR2",0.155951353973248
"SYNPO",0.155981454487627
"PLA2G3",0.155982655071367
"PPM1N",0.155992063571644
"ICAM5",0.156119535751007
"RNF180",0.156147696294783
"BPIFB6",0.156298350787456
"PDZK1IP1",0.156552516906116
"STRA8",0.156786695995218
"FAM81A",0.156793101203825
"LRRC39",0.156941447496182
"EPHB1",0.15705262531273
"VSTM4",0.157357827590403
"PCDH1",0.157378902514879
"AURKC",0.157561230156831
"BRSK1",0.157561339125742
"ZNF404",0.157680048653166
"PALD1",0.157864283137344
"WDR66",0.157984508873012
"TNFSF9",0.158459962842903
"SLC10A1",0.158773964078078
"TNNT1",0.158822015943665
"SH3GL2",0.158836872315663
"SYT13",0.159024962474076
"MEMO1",0.159034624870863
"IGFLR1",0.159065037545354
"C19orf57",0.159216155360451
"PRSS23",0.159337909450487
"SLC2A11",0.160039582252157
"LAPTM5",0.160441942426064
"FAM47E",0.160607364021719
"EREG",0.161012126578554
"LRP2BP",0.161528655299367
"VASH2",0.162001340223155
"GSTT2B",0.162138061686594
"MEI1",0.162306182001131
"FIBCD1",0.162427742494479
"USHBP1",0.162588247663172
"RTN4RL1",0.162905938500627
"DNALI1",0.163090953460362
"DYSF",0.163232703158364
"ARHGAP33",0.163303668506539
"SRGAP3",0.16331118596177
"CCDC30",0.163334122428781
"HTR1D",0.163355661683374
"CCDC149",0.163611879139233
"CILP2",0.163619977455109
"NEURL1B",0.16372186171676
"KAAG1",0.163797659422592
"TGIF2",0.164576309855446
"GAST",0.164711685227627
"NKAIN2",0.164943106102082
"AK7",0.164981226197222
"C1QTNF8",0.165615375625824
"LRRC17",0.16624044429801
"PLCH2",0.166701976544804
"MIP",0.167024013722055
"KIAA1257",0.167265769702705
"C2orf16",0.167795567791402
"NR4A3",0.167944577838395
"CYP17A1",0.168128018788612
"ECM1",0.168129948727175
"HCRT",0.168187378408607
"HIC1",0.168231405196926
"ARL4C",0.168557867594292
"SNRPN",0.168662188029676
"POLN",0.168723970864246
"SLC25A34",0.169027691980267
"LRRC73",0.169116835815972
"KRT15",0.169683557383438
"PRKCQ",0.169945928183757
"MAML3",0.170302517999569
"SLC45A2",0.170591125966804
"DLL3",0.171198826594609
"SOHLH1",0.171247444599824
"ASPRV1",0.171373251602027
"SNCG",0.171419468987675
"KRT20",0.172169844506927
"FCGR2B",0.172350895244766
"SLC6A13",0.172395075476795
"CRYAB",0.172958126000377
"MFAP2",0.172974534106006
"SSTR3",0.173232307002285
"IFT43",0.173457127299784
"MFAP4",0.173499567209022
"SOX8",0.173768718771163
"C17orf107",0.174070639324984
"GNG12",0.174116489713275
"TGFB3",0.174128969553343
"KRT12",0.174222062345198
"SLC22A17",0.174317248808798
"PDE5A",0.174994515331657
"TTC21A",0.175075551924373
"SLC34A1",0.175127813312584
"TMEM151A",0.175241924288906
"GPR137C",0.175367509382953
"C5orf47",0.175411189053549
"MYEOV",0.175472258469497
"FAM186B",0.175624682150885
"TTC34",0.175770838185075
"GLIS3",0.17616133727233
"HMGN5",0.176262719043329
"MLNR",0.176565429311117
"ARTN",0.177138633553658
"C5orf46",0.17746717887716
"GFI1B",0.177791551908142
"SIT1",0.178035193448974
"DLX4",0.178355201324637
"NANOS1",0.17845688762986
"PLB1",0.179312501631658
"METTL24",0.179373751267631
"SYT11",0.179396246920764
"ETS1",0.180176287121847
"ST6GALNAC2",0.180256255862267
"HRASLS2",0.180350717978836
"ACTL8",0.180405560572812
"CES4A",0.180718644528211
"DDX60",0.181041222657959
"THSD7A",0.18138845492466
"PKHD1",0.181582602389909
"NEDD8",0.182165094937684
"SYNGR1",0.182188677813142
"NCALD",0.182234234787914
"TBX6",0.182322015334331
"CD4",0.182351847656288
"SLC23A3",0.182618568736441
"MTMR7",0.182695280764896
"GFRA3",0.182926712528115
"UCHL3",0.182940347551628
"RIBC2",0.183503466971955
"KCNC3",0.183814558614684
"PELI2",0.184044130901382
"KIAA0825",0.184047910628294
"NPSR1",0.184579576885047
"GREB1L",0.184785885691387
"OAZ3",0.184836330626158
"GSTA5",0.185029934573497
"IMPG2",0.18532532491496
"LHB",0.18638212167995
"AGAP8",0.186498836734273
"NKX2-5",0.186601738422508
"MAPK11",0.186655736794555
"C8orf58",0.186783804564815
"CELA3B",0.187087290906117
"FKBP6",0.187121720974536
"CHAD",0.187235159286524
"MNS1",0.187576892759455
"DENND2C",0.187767865598624
"DLX1",0.188063682123317
"DHDH",0.188113823112722
"NTSR1",0.188176608189179
"GOLM1",0.18861367150479
"CHAC1",0.189058657518177
"ZNF607",0.189235792566403
"HVCN1",0.18934296174722
"LOXL3",0.190227252735907
"CAPS",0.19054994813319
"TBX20",0.190701216563235
"CST1",0.190810074897891
"PGAM2",0.190980572920063
"SYCE2",0.191189865888605
"GLI4",0.191346070705926
"PHYHIP",0.191468328356035
"RIBC1",0.191504037835456
"CACNB1",0.191554922551272
"LHX6",0.191572875075055
"SYNGAP1",0.191593981929523
"MCC",0.191649044372885
"ZGLP1",0.192128929723159
"TRIP6",0.192338704195769
"SCGB2B2",0.192357914658496
"NAALADL2",0.192526405971718
"CDH24",0.192712419482007
"HEY2",0.193274564647677
"CASP5",0.193401595697272
"DUSP4",0.193479297213122
"IL15",0.193709377738755
"EGFL7",0.19379845704269
"MKX",0.194451255438557
"SULT6B1",0.194453382979512
"PRODH",0.194606310627637
"ITGB1BP2",0.194934068326084
"TAC3",0.195272615442666
"PRR18",0.195342607759565
"NEK5",0.195549823835225
"CHRM5",0.196025305323268
"PCDHB15",0.196946212070592
"TLR1",0.197054166417368
"NPB",0.197507030310176
"LYPD3",0.197623537456247
"C22orf23",0.197876546385539
"RAB39B",0.198004518500249
"ABLIM2",0.198041719358524
"SLC37A1",0.198063095547797
"CALML4",0.198271728682385
"IL27",0.198625562229898
"ITGA5",0.198724421229428
"COL11A2",0.198796166460391
"AXDND1",0.199029055225313
"UST",0.199151408823715
"TECTA",0.199254554090293
"VSTM2L",0.200112988373039
"NRCAM",0.200161937008968
"IL23A",0.200338474051017
"PCDHB8",0.201075174772323
"S100Z",0.201125058455127
"RHCE",0.202258775291072
"NUMBL",0.202437385920545
"INPP5J",0.202460215985453
"FAM19A1",0.203043202502348
"TIAM1",0.20309242217279
"CYP2S1",0.203131819909294
"IKZF2",0.203250223886936
"LRRIQ3",0.203269328269835
"RGS2",0.20331502197468
"RHOJ",0.20375047291474
"BRSK2",0.204361319853919
"DOK1",0.204498262781228
"ARID3C",0.205315452269075
"CTSO",0.205804697811187
"TCF7L1",0.206830516834973
"RAB19",0.207357168148519
"ZNF880",0.207571006465087
"CSDC2",0.208188739675081
"MCTP1",0.208732734653571
"COL1A1",0.208826184573078
"SESN3",0.208835942934197
"IFIT2",0.20912521209894
"PIFO",0.209704266807275
"LRRC9",0.210198177206092
"WDR83OS",0.210236135731983
"TMPRSS5",0.211157390809643
"C4orf33",0.211265053912343
"PCDHB13",0.211329945469176
"BCL2A1",0.211381842388335
"RTP3",0.212681254886029
"TIE1",0.212727841296263
"SLC11A1",0.212801016065
"SLC7A10",0.213019981849811
"ABHD1",0.213312069837827
"DDN",0.213331197214168
"FBXO16",0.213542935827343
"CEMP1",0.213587333651412
"C11orf86",0.214126111669256
"PCDHB14",0.214669299880061
"GALNT16",0.216280082029044
"IDS",0.216819162071982
"PPARGC1B",0.217258218382383
"FERMT3",0.217335637620943
"PAGE4",0.217798277682041
"RHPN1",0.218065725769173
"GPNMB",0.218343768133001
"TTLL6",0.218692732752404
"RARG",0.218696790019473
"MRGPRX4",0.218736081184278
"CLIC2",0.218962793529721
"TEC",0.219113162134619
"NKAIN4",0.219488380844353
"HIST1H2BA",0.219969133002817
"FGL2",0.220544836005623
"CCR10",0.220594577126773
"RAB36",0.223089894789093
"LRRC37A3",0.223125672422771
"CLIP4",0.223354642702248
"MDH1B",0.223491595772839
"TRIM39-RPP21",0.224180002111963
"EGR2",0.224286143866276
"C20orf144",0.225290774508309
"SLC26A3",0.225832426998774
"RPL3L",0.225910535200342
"LRRC49",0.226629433370049
"FMN1",0.226792501473421
"HRCT1",0.22682156615389
"NOTCH1",0.227020240642379
"LIM2",0.2279170645081
"ATOH8",0.229372085469662
"LTBP2",0.229415677792618
"FAM53A",0.229500793404167
"FUT3",0.229634024002608
"DACT2",0.229914414563517
"TMEM212",0.229931824077434
"EXTL1",0.229954216333338
"GLIPR2",0.230762847313851
"LEPR",0.230839901203549
"LRGUK",0.230955259646931
"TCAP",0.231114900504605
"TRAM1L1",0.231694013806668
"BIN1",0.231986998597125
"SCN2A",0.232178849551297
"CNGA1",0.23278576941875
"LEF1",0.232844964921604
"PPP1R16B",0.23297911283876
"GPC2",0.233079757335639
"ATP8B3",0.233346311950794
"PNPLA7",0.233457384375276
"NDRG4",0.234120289442026
"ATP4A",0.234188786276181
"GBP3",0.234663828629153
"ADCY10",0.235815229407367
"ZNF35",0.236326395525406
"COMP",0.23646337651323
"HABP2",0.23798287113474
"NBPF16",0.238028103970594
"GJC1",0.238094136826405
"BCL2L14",0.238479333721382
"LYSMD2",0.238853201182854
"TMEM255A",0.239118800500847
"FBF1",0.239739529948841
"OGFOD2",0.239811915154419
"DDR2",0.24082637885601
"LSMEM2",0.241243118329478
"ALOX5AP",0.241416197143741
"RBP7",0.241554202566785
"ENHO",0.241749107329748
"ALDH3A1",0.241850425276899
"PGBD5",0.242067255809172
"SLC7A13",0.24214084413474
"TEKT5",0.242310293342596
"KLHL32",0.242351452485703
"EGR4",0.242366122226173
"RIPPLY3",0.243067236276427
"TMTC2",0.24354131126715
"FAM25C",0.243551047002555
"MFNG",0.243709839128269
"CDH26",0.243986470941819
"ADAMTSL5",0.244059815209999
"AKR7A3",0.244426424800591
"AGMO",0.245561774535078
"ITGA10",0.246032000573088
"LRRN4",0.24606381399594
"GLYATL3",0.246213624634639
"C19orf67",0.24644809233907
"RGS5",0.247703456916613
"PLA2G2E",0.247858874304887
"SYTL3",0.248014095607911
"TRDMT1",0.248128663404439
"SETD7",0.248258365996546
"RUNX2",0.248412352312999
"ABCA3",0.248488909403191
"LYG2",0.249082106893751
"RAPGEF4",0.249517424664569
"FMNL3",0.249786847512907
"IZUMO4",0.250078955041707
"LIMS2",0.250185374478259
"EPN3",0.250548508327354
"CAMK2N2",0.250604873085727
"CCDC38",0.250616470980072
"SERF1B",0.251059974545366
"GRIK4",0.251126070391508
"RAB30",0.251406155595518
"SOWAHA",0.251560117160402
"CCR7",0.251911200935728
"PPP1R27",0.252168423724865
"SYPL2",0.252246981016037
"ZNF829",0.252347544448194
"STX16",0.252395831116394
"UNC5B",0.252557869008743
"C7",0.253899159307406
"GNAL",0.255060361409027
"ZSCAN4",0.255285998931472
"PLAUR",0.255371662882338
"HECA",0.255542993164488
"SYTL2",0.25614121962574
"TPPP2",0.256456234858395
"RASL12",0.25680286309994
"GATSL2",0.257127618542576
"RNF39",0.257449622540746
"KLHDC1",0.257632730086561
"ATP8B4",0.258220321979126
"CXCR4",0.258600972949506
"RNF151",0.260582534057526
"GLIS2",0.261245549383434
"SEC14L6",0.261494081288918
"GLT1D1",0.261495237413092
"ZNF20",0.261719436311992
"SLC25A41",0.262043263703217
"OXTR",0.262062675663958
"COPZ2",0.262500933477313
"GLDN",0.262709468183684
"SPATA17",0.262869725818374
"ADAMTS2",0.263177412105234
"ISY1-RAB43",0.264853029691181
"TSPAN5",0.265873739867907
"UPP2",0.265911940818809
"TSPAN15",0.266093912842745
"FMO4",0.266195275080023
"GPRC5A",0.266198090732964
"DLG4",0.2662407739183
"MMP3",0.266484095328763
"IGDCC4",0.266737185744101
"SLC34A3",0.266747934169637
"DOK3",0.266830826652524
"CHGB",0.267288494449612
"HIST1H2BE",0.267520902451224
"PXDNL",0.267863580821664
"CNTNAP3B",0.268028925838701
"SLC15A1",0.268699740476537
"ZNF396",0.269223803870099
"MYLK4",0.269583355399219
"PPIL6",0.270300436137694
"ACP5",0.270370558735685
"CHRND",0.270904508511352
"IKZF4",0.271258433265982
"HSPB9",0.271655506090173
"CABYR",0.273047031081681
"TTC24",0.273360847771406
"EFNA3",0.273476509140286
"HESX1",0.27369752577737
"ENG",0.273937437543599
"TMEM56",0.274877865269685
"SLC13A2",0.275060920714623
"DYNC2H1",0.275788147230163
"KCNF1",0.276030613953222
"TSPAN10",0.276582825482681
"CASKIN1",0.276771668379012
"FMNL1",0.27773724577392
"CLEC4A",0.277740682852132
"PXT1",0.277752276404853
"TNNI3",0.278056018284749
"SOWAHD",0.278163370058231
"CEP19",0.278254785855873
"USP50",0.278341822747314
"PAOX",0.278764613409064
"VWA5A",0.279769817530943
"OASL",0.280162913031522
"APOL4",0.280909254923317
"PLXNB3",0.281151665815084
"PLAT",0.28159752373327
"FOSB",0.281713539909206
"FAM122C",0.282435703207257
"KANK3",0.2829467904622
"BVES",0.283594559784686
"FOXD4",0.283702337238401
"AMY2B",0.284644044529514
"DAPK2",0.284665506791293
"CDC42EP5",0.284797220392919
"ANGPTL6",0.284950595815537
"CUZD1",0.285322948849186
"SMCO3",0.285456102169734
"C11orf65",0.285768831898679
"ST3GAL5",0.285931664701217
"CAMKK1",0.286525890610617
"WDR54",0.286728722501247
"C18orf54",0.286775871630623
"LRP12",0.288695266566536
"GPRASP2",0.288810260304712
"EMID1",0.290888572352251
"SPINK4",0.29092014318755
"AKR1C4",0.290971934432147
"SH2D3A",0.29102730615427
"RTEL1",0.29141069074262
"MAP1LC3B2",0.291647081731944
"LOX",0.291725017222081
"C15orf62",0.291813707687765
"FAM78B",0.292612807803991
"IL18R1",0.293636255882741
"EHF",0.295080249548451
"C19orf71",0.295405253001754
"MFAP3L",0.295762628109665
"ABCA10",0.296053109323753
"DUSP15",0.296634421890651
"ARHGEF5",0.296795272740058
"CELSR1",0.296960260212084
"NPIPA5",0.297172522138862
"KLHL31",0.297301538672825
"TGFB1I1",0.297373429626811
"AGPAT4",0.297516623787598
"GAS6",0.298492835197386
"ADAP2",0.299067837869182
"APOLD1",0.299312631640505
"NLRC4",0.299541523776845
"EPHA10",0.299655114429909
"SEMA3C",0.299700769536492
"FAM89A",0.30001890797394
"ZNF284",0.300093228237564
"DPP7",0.301330648112368
"HR",0.301611964239297
"C1orf54",0.301886241681098
"CAPN5",0.302173952145481
"ARHGAP4",0.302291022338999
"MYRIP",0.302503543470974
"MSMP",0.302632413983009
"ADCY1",0.302862904645225
"ZNF860",0.303143570612449
"PTAFR",0.303966838338415
"LTBP1",0.304305362441513
"CA9",0.304359357548094
"TDRD15",0.305083512520651
"TUBA4B",0.305269070431147
"MCCD1",0.306159661216584
"ZC3H12B",0.306219894643734
"CCDC13",0.306435394235237
"SLC25A27",0.306865884440067
"AMOT",0.307181850387206
"CD226",0.307783282134567
"C1QTNF1",0.308533111341334
"VWF",0.30877746680083
"RNF186",0.309135706159581
"TBX19",0.309678534409644
"SLCO6A1",0.309795533326611
"GDF9",0.310259467790902
"ARHGEF9",0.311319137459057
"MAP3K12",0.311965625524178
"PIWIL2",0.312267644146277
"DNASE1L2",0.312466841695237
"CRABP2",0.312898486263662
"TMEM82",0.313033851573333
"LETM2",0.313638628573424
"SCUBE2",0.314013316306734
