"chrom","chromStart","chromEnd","strand","name"
"17",63601084,63608002,"+","TACO1"
"17",63622760,63693777,"+","MAP3K3"
"17",63698552,63699298,"-","LIMD2"
"17",63703599,63714057,"-","STRADA"
"17",63703599,63728369,"-","STRADA"
"17",63704025,63714057,"-","STRADA"
"17",63704025,63728369,"-","STRADA"
"17",63704283,63728369,"-","STRADA"
"17",63746881,63766175,"-","CCDC47"
"17",63787050,63818398,"+","DDX42"
"17",63819802,63826902,"-","FTSJ3"
"17",63827491,63831969,"+","PSMC5"
"17",63828138,63831969,"+","PSMC5"
"17",63832938,63837616,"-","SMARCD2"
"17",63832938,63838681,"-","SMARCD2"
"17",63832938,63842674,"-","SMARCD2"
"17",63872126,63873614,"-","CSH2"
"17",63872529,63873614,"-","CSH2"
"17",63880233,63881801,"-","GH2"
"17",63880321,63881801,"-","GH2"
"17",63880457,63881801,"-","GH2"
"17",63895022,63896511,"-","CSH1"
"17",63909711,63910443,"-","CSHL1"
"17",63909711,63911196,"-","CSHL1"
"17",63917309,63918776,"-","GH1"
"17",63929226,63932261,"-","CD79B"
"17",63940771,63972841,"-","SCN4A"
"17",63998365,64001520,"+","PRR29"
"17",63998365,64001761,"+","PRR29"
"17",63998365,64001975,"+","PRR29"
"17",64002747,64006691,"-","ICAM2"
"17",64043988,64130029,"-","ERN1"
"17",64148969,64214217,"-","TEX2"
"17",64323816,64390665,"-","PECAM1"
"17",64449169,64467617,"+","MILR1"
"17",64477823,64496968,"-","POLG2"
"17",64499923,64505789,"-","DDX5"
"17",64499923,64506119,"-","DDX5"
"17",64507098,64537779,"+","CEP95"
"17",64545848,64661880,"-","SMURF2"
"17",64854599,64897257,"-","LRRC37A3"
"17",64854599,64918865,"-","LRRC37A3"
"17",65014257,65053726,"-","GNA13"
"17",65014257,65056593,"-","GNA13"
"17",65137541,65227407,"+","RGS9"
"17",65529976,65558620,"-","AXIN2"
"17",65635971,65826299,"-","CEP112"
"17",65635971,66183299,"-","CEP112"
"17",66212133,66229379,"-","APOH"
"17",66302852,66804037,"+","PRKCA"
"17",66877333,66885240,"+","CACNG5"
"17",66964912,67031004,"+","CACNG4"
"17",67044661,67056271,"+","CACNG1"
"17",67078252,67218804,"-","HELZ"
"17",67340843,67366519,"-","PSMD12"
"17",67378155,67692577,"+","PITPNC1"
"17",67378155,67692888,"+","PITPNC1"
"17",67717948,67743859,"+","NOL11"
"17",67825725,67982288,"+","BPTF"
"17",67991913,67993146,"-","C17orf58"
"17",67992919,67993146,"-","C17orf58"
"17",68037133,68046596,"+","KPNA2"
"17",68250188,68256969,"+","AMZ2"
"17",68269096,68278320,"-","SLC16A6"
"17",68307494,68420463,"+","ARSG"
"17",68421773,68450814,"-","WIPI1"
"17",68421773,68457421,"-","WIPI1"
"17",68515400,68530449,"+","PRKAR1A"
"17",68515400,68551124,"+","PRKAR1A"
"17",68537477,68600666,"-","FAM20A"
"17",68868085,68942034,"-","ABCA8"
"17",68975915,69051126,"-","ABCA9"
"17",69078973,69140703,"-","ABCA6"
"17",69148827,69225358,"-","ABCA10"
"17",69247537,69314415,"-","ABCA5"
"17",69414985,69541753,"+","MAP2K6"
"17",69517536,69541753,"+","MAP2K6"
"17",70130964,70133344,"+","KCNJ16"
"17",70132088,70133344,"+","KCNJ16"
"17",70175040,70176323,"+","KCNJ2"
"17",72121392,72124387,"+","SOX9"
"17",72647584,73088764,"-","SLC39A11"
"17",73169320,73170429,"+","SSTR2"
"17",73193070,73208451,"+","COG1"
"17",73209529,73232306,"-","FAM104A"
"17",73209678,73232306,"-","FAM104A"
"17",73235483,73245190,"+","C17orf80"
"17",73235483,73247341,"+","C17orf80"
"17",73248494,73261818,"-","CPSF4L"
"17",73285430,73286500,"-","CDC42EP4"
"17",73338587,73644088,"-","SDK2"
"17",74203956,74209829,"+","RPL38"
"17",74213588,74260209,"+","TTYH2"
"17",74215647,74260209,"+","TTYH2"
"17",74249969,74260209,"+","TTYH2"
"17",74281818,74314216,"+","DNAI2"
"17",74326350,74355312,"+","KIF19"
"17",74356657,74361819,"-","BTBD17"
"17",74367506,74372600,"+","GPR142"
"17",74432039,74447028,"+","GPRC5C"
"17",74433754,74447028,"+","GPRC5C"
"17",74466704,74484126,"+","CD300A"
"17",74474543,74484126,"+","CD300A"
"17",74522738,74531350,"-","CD300LB"
"17",74541589,74545782,"-","CD300C"
"17",74560701,74567343,"-","CD300H"
"17",74560781,74567343,"-","CD300H"
"17",74580002,74592202,"-","CD300LD"
"17",74612653,74623621,"-","CD300E"
"17",74671587,74745411,"+","RAB37"
"17",74695096,74705255,"-","CD300LF"
"17",74695096,74712866,"-","CD300LF"
"17",74695753,74705255,"-","CD300LF"
"17",74695753,74712866,"-","CD300LF"
"17",74736720,74745411,"+","RAB37"
"17",74737010,74745411,"+","RAB37"
"17",74737273,74745411,"+","RAB37"
"17",74748847,74768656,"+","SLC9A3R1"
"17",74771724,74775698,"-","NAT9"
"17",74771724,74775713,"-","NAT9"
"17",74771806,74775698,"-","NAT9"
"17",74771964,74775698,"-","NAT9"
"17",74777331,74836687,"+","TMEM104"
"17",74777331,74839101,"+","TMEM104"
"17",74842435,74855092,"-","GRIN2C"
"17",74844237,74855092,"-","GRIN2C"
"17",74862817,74868565,"-","FDXR"
"17",74862817,74872944,"-","FDXR"
"17",74878331,74893595,"-","FADS6"
"17",74918073,74923073,"-","USH1G"
"17",74924633,74933545,"+","OTOP2"
"17",74935802,74949416,"+","OTOP3"
"17",74935922,74949416,"+","OTOP3"
"17",74951570,74972656,"-","HID1"
"17",74988044,75004074,"+","CDR2L"
"17",75012687,75021005,"+","MRPL58"
"17",75038932,75042650,"-","ATP5PD"
"17",75047251,75063047,"+","KCTD2"
"17",75093637,75106033,"+","SLC16A5"
"17",75110289,75114182,"+","ARMC7"
"17",75110289,75114799,"+","ARMC7"
"17",75110289,75128817,"+","ARMC7"
"17",75110289,75129038,"+","ARMC7"
"17",75130488,75131707,"-","NT5C"
"17",75136002,75154397,"-","JPT1"
"17",75136102,75148589,"-","JPT1"
"17",75136102,75154397,"-","JPT1"
"17",75168339,75182834,"-","SUMO2"
"17",75205762,75235679,"+","NUP85"
"17",75237449,75243504,"-","GGA3"
"17",75238279,75244702,"-","GGA3"
"17",75238279,75261587,"-","GGA3"
"17",75261901,75265923,"+","MRPS7"
"17",75266740,75270195,"-","MIF4GD"
"17",75273451,75286764,"-","SLC25A19"
"17",75320368,75393628,"-","GRB2"
"17",75471906,75499334,"+","TMEM94"
"17",75476690,75499334,"+","TMEM94"
"17",75501080,75507127,"-","CASKIN2"
"17",75501080,75513804,"-","CASKIN2"
"17",75516561,75524412,"+","TSEN54"
"17",75543427,75564542,"+","LLGL2"
"17",75543427,75574878,"+","LLGL2"
"17",75543427,75574906,"+","LLGL2"
"17",75627422,75666557,"-","RECQL5"
"17",75640202,75640897,"+","SMIM5"
"17",75647377,75647565,"+","SMIM6"
"17",75650640,75666557,"-","RECQL5"
"17",75651182,75666557,"-","RECQL5"
"17",75667373,75706521,"+","SAP30BP"
"17",75724704,75757555,"+","ITGB4"
"17",75758056,75765136,"-","GALK1"
"17",75778595,75779174,"-","H3F3B"
"17",75784881,75824417,"+","UNK"
"17",75827965,75844337,"-","UNC13D"
"17",75846734,75855297,"-","WBP2"
"17",75874483,75878548,"-","TRIM47"
"17",75890779,75896937,"-","TRIM65"
"17",75898850,75904875,"-","MRPL38"
"17",75910723,75938149,"-","FBF1"
"17",75946748,75979073,"-","ACOX1"
"17",75986193,76000262,"+","TEN1"
"17",76001426,76005423,"+","CDK3"
"17",76007103,76027198,"-","EVPL"
"17",76039706,76050487,"-","SRP68"
"17",76039706,76072491,"-","SRP68"
"17",76074884,76077431,"+","GALR2"
"17",76079265,76082653,"+","ZACN"
"17",76083648,76103363,"-","EXOC7"
"17",76083648,76103692,"-","EXOC7"
"17",76101208,76103692,"-","EXOC7"
"17",76137353,76140395,"-","FOXJ1"
"17",76145235,76240240,"-","RNF157"
"17",76265506,76270505,"+","UBALD2"
"17",76274236,76307500,"-","QRICH2"
"17",76311542,76332416,"-","PRPSAP1"
"17",76311542,76353703,"-","PRPSAP1"
"17",76385106,76387586,"+","SPHK1"
"17",76385645,76387586,"+","SPHK1"
"17",76390943,76453141,"-","UBE2O"
"17",76466173,76469970,"+","AANAT"
"17",76468747,76469970,"+","AANAT"
"17",76471633,76481524,"-","RHBDF2"
"17",76528578,76537542,"-","CYGB"
"17",76540142,76542574,"+","PRCD"
"17",76566104,76585808,"-","ST6GALNAC2"
"17",76625330,76643638,"-","ST6GALNAC1"
"17",76677588,76710946,"-","MXRA7"
"17",76680867,76688647,"-","MXRA7"
"17",76680867,76710946,"-","MXRA7"
"17",76683894,76710946,"-","MXRA7"
"17",76716686,76726475,"-","JMJD6"
"17",76718729,76726475,"-","JMJD6"
"17",76729711,76733686,"+","METTL23"
"17",76733095,76733686,"+","METTL23"
"17",76736161,76737160,"-","SRSF2"
"17",76738353,76778352,"+","MFSD11"
"17",76869030,76948838,"+","MGAT5B"
"17",76872750,76948838,"+","MGAT5B"
"17",77143597,77214023,"+","SEC14L1"
"17",77143597,77216564,"+","SEC14L1"
"17",77190842,77214023,"+","SEC14L1"
"17",77281536,77498658,"+","SEPT9"
"17",77320327,77498658,"+","SEPT9"
"17",77373498,77498658,"+","SEPT9"
"17",77402475,77498658,"+","SEPT9"
"17",77405092,77498658,"+","SEPT9"
"17",77475519,77498658,"+","SEPT9"
"17",77482176,77498658,"+","SEPT9"
"17",78049063,78104845,"+","TNRC6C"
"17",78113148,78126832,"-","TMC6"
"17",78131589,78141112,"+","TMC8"
"17",78146408,78166046,"+","C17orf99"
"17",78168617,78171936,"+","SYNGR2"
"17",78168617,78172000,"+","SYNGR2"
"17",78174759,78186994,"-","TK1"
"17",78187371,78206937,"+","AFMID"
"17",78214317,78223554,"+","BIRC5"
"17",78214317,78223657,"+","BIRC5"
"17",78232024,78239792,"+","TMEM235"
"17",78358418,78359095,"-","SOCS3"
"17",78378666,78419665,"+","PGS1"
"17",78423906,78575057,"-","DNAH17"
"17",78676091,78702597,"-","CYTH1"
"17",78676091,78782223,"-","CYTH1"
"17",78798420,78836363,"-","USP36"
"17",78855667,78925088,"-","TIMP2"
"17",78890638,78901828,"-","CEP295NL"
"17",78971576,78977191,"-","LGALS3BP"
"17",78993550,78997622,"-","CANT1"
"17",79043969,79048088,"+","C1QTNF1"
"17",79046646,79048088,"+","C1QTNF1"
"17",79074945,79086349,"+","ENGASE"
"17",79090883,79115715,"-","RBFOX3"
"17",79731140,79738046,"+","ENPP7"
"17",79778236,79782149,"+","CBX2"
"17",79778236,79785042,"+","CBX2"
"17",79794635,79796998,"-","CBX8"
"17",79833959,79839251,"-","CBX4"
"17",79940859,79950761,"-","TBC1D16"
"17",79940859,80013547,"-","TBC1D16"
"17",79944093,79950761,"-","TBC1D16"
"17",80036663,80067682,"+","CCDC40"
"17",80036663,80090399,"+","CCDC40"
"17",80036663,80099775,"+","CCDC40"
"17",80104587,80119331,"+","GAA"
"17",80135490,80146961,"-","EIF4A3"
"17",80181439,80202424,"+","CARD14"
"17",80181439,80208345,"+","CARD14"
"17",80210452,80220313,"-","SGSH"
"17",80221561,80252716,"+","SLC26A11"
"17",80263682,80319480,"+","RNF213"
"17",80263682,80393498,"+","RNF213"
"17",80415195,80429923,"+","ENDOV"
"17",80415195,80436143,"+","ENDOV"
"17",80470813,80476446,"-","NPTX1"
"17",80545630,80964330,"+","RPTOR"
"17",80991919,80999153,"+","CHMP6"
"17",81035255,81108998,"+","BAIAP2"
"17",81035255,81110941,"+","BAIAP2"
"17",81035255,81115839,"+","BAIAP2"
"17",81035255,81116305,"+","BAIAP2"
"17",81118402,81131085,"-","AATK"
"17",81118402,81165992,"-","AATK"
"17",81181227,81183011,"+","PVALEF"
"17",81189769,81220056,"-","CEP131"
"17",81228928,81239033,"-","TEPSIN"
"17",81239364,81241016,"+","NDUFAF8"
"17",81245556,81294921,"-","SLC38A10"
"17",81251215,81294921,"-","SLC38A10"
"17",81399740,81463817,"+","BAHCC1"
"17",81510690,81512354,"-","ACTG1"
"17",81528532,81537080,"+","FSCN2"
"17",81540819,81552330,"-","FAAP100"
"17",81559259,81636930,"-","NPLOC4"
"17",81637399,81648294,"+","TSPAN10"
"17",81651074,81653305,"-","PDE6G"
"17",81665201,81666577,"-","OXLD1"
"17",81666299,81666577,"-","OXLD1"
"17",81666767,81672704,"+","CCDC137"
"17",81681708,81683060,"-","ARL16"
"17",81681708,81683825,"-","ARL16"
"17",81684067,81701618,"+","HGS"
"17",81703502,81707240,"+","MRPL12"
"17",81712427,81720077,"+","SLC25A10"
"17",81712427,81720517,"+","SLC25A10"
"17",81809019,81813689,"+","GCGR"
"17",81823247,81824506,"-","MCRIP1"
"17",81823247,81826394,"-","MCRIP1"
"17",81833729,81834953,"-","PPP1R27"
"17",81844012,81860471,"-","P4HB"
"17",81868379,81869930,"-","ARHGDIA"
"17",81868876,81869930,"-","ARHGDIA"
"17",81888131,81891580,"-","ALYREF"
"17",81894478,81900065,"+","ANAPC11"
"17",81894478,81900100,"+","ANAPC11"
"17",81894536,81900100,"+","ANAPC11"
"17",81902278,81902748,"+","NPB"
"17",81904833,81908981,"-","PCYT2"
"17",81904833,81909595,"-","PCYT2"
"17",81904833,81911355,"-","PCYT2"
"17",81912416,81918131,"-","SIRT7"
"17",81922605,81923185,"-","MAFG"
"17",81932880,81936814,"-","PYCR1"
"17",81933214,81936814,"-","PYCR1"
"17",81933214,81937213,"-","PYCR1"
"17",81933356,81936814,"-","PYCR1"
"17",81940818,81941741,"-","MYADML2"
"17",81952961,81960909,"-","NOTUM"
"17",81977647,82017322,"+","ASPSCR1"
"17",81983627,82017322,"+","ASPSCR1"
"17",82019186,82022861,"-","CENPX"
"17",82019205,82022861,"-","CENPX"
"17",82023644,82030805,"+","LRRC45"
"17",82031762,82033829,"+","RAC3"
"17",82035960,82037682,"-","DCXR"
"17",82048726,82051766,"-","RFNG"
"17",82051932,82057127,"+","GPS1"
"17",82052307,82057127,"+","GPS1"
"17",82053289,82057127,"+","GPS1"
"17",82058115,82065059,"-","DUS1L"
"17",82079143,82096445,"-","FASN"
"17",82157733,82201944,"-","CCDC57"
"17",82236009,82238976,"+","SLC16A3"
"17",82239976,82273381,"-","CSNK1D"
"17",82244781,82273381,"-","CSNK1D"
"17",82246007,82273381,"-","CSNK1D"
"17",82315321,82317495,"-","CD7"
"17",82322161,82327240,"-","SECTM1"
"17",82362151,82362645,"+","TEX19"
"17",82374325,82375494,"+","UTS2R"
"17",82392398,82418485,"-","OGFOD3"
"17",82394371,82418485,"-","OGFOD3"
"17",82419800,82442384,"+","HEXDC"
"17",82419800,82442592,"+","HEXDC"
"17",82444004,82449254,"-","CYBC1"
"17",82458804,82488157,"+","NARF"
"17",82464356,82488157,"+","NARF"
"17",82519889,82601499,"+","FOXK2"
"17",82615919,82648340,"-","WDR45B"
"17",82657863,82698596,"-","RAB40B"
"17",82716756,82727171,"+","FN3KRP"
"17",82735637,82750755,"+","FN3K"
"17",82752194,82942463,"+","TBCD"
"17",82830142,82832454,"-","ZNF750"
"17",82946903,82965716,"-","B3GNTL1"
"17",82946903,83051796,"-","B3GNTL1"
"17",83079816,83094575,"+","METRNL"
"17",83085014,83094575,"+","METRNL"
"18",47390,49557,"-","TUBB8P12"
"18",158699,211284,"+","USP14"
"18",214626,268019,"-","THOC1"
"18",320045,500514,"-","COLEC12"
"18",580409,580927,"+","CETN1"
"18",607080,649901,"+","CLUL1"
"18",618001,649901,"+","CLUL1"
"18",657743,672997,"+","TYMS"
"18",674305,706532,"-","ENOSF1"
"18",674305,712587,"-","ENOSF1"
"18",724424,756827,"-","YES1"
"18",905387,909635,"+","ADCYAP1"
"18",2539000,2567216,"-","METTL4"
"18",2539067,2567216,"-","METTL4"
"18",2572986,2616574,"+","NDC80"
"18",2656076,2802552,"+","SMCHD1"
"18",2847189,2913404,"+","EMILIN2"
"18",2920293,2960840,"-","LPIN2"
"18",3067262,3215223,"-","MYOM1"
"18",3252323,3255918,"+","MYL12A"
"18",3253248,3255918,"+","MYL12A"
"18",3272899,3277937,"+","MYL12B"
"18",3447740,3457940,"+","TGIF1"
"18",3450490,3457940,"+","TGIF1"
"18",3451980,3457940,"+","TGIF1"
"18",3456398,3457940,"+","TGIF1"
"18",3499185,3845282,"-","DLGAP1"
"18",3499185,3874228,"-","DLGAP1"
"18",3499185,3874706,"-","DLGAP1"
"18",3499185,3880068,"-","DLGAP1"
"18",3502427,3845282,"-","DLGAP1"
"18",3502427,3880068,"-","DLGAP1"
"18",5145562,5197053,"-","AKAIN1"
"18",5145562,5197488,"-","AKAIN1"
"18",5290858,5293246,"-","ZBTB14"
"18",5393473,5489183,"-","EPB41L3"
"18",5394683,5478294,"-","EPB41L3"
"18",5394683,5489183,"-","EPB41L3"
"18",5890198,5892063,"-","TMEM200C"
"18",5956220,6311625,"-","L3MBTL4"
"18",6837349,6912154,"+","ARHGAP28"
"18",6942079,7117720,"-","LAMA1"
"18",7231139,7232044,"+","LRRC30"
"18",7567819,8406162,"+","PTPRM"
"18",8609728,8638262,"+","RAB12"
"18",8718451,8828946,"+","MTCL1"
"18",9102744,9134279,"+","NDUFV2"
"18",9182433,9281126,"+","ANKRD12"
"18",9337230,9399527,"+","TWSG1"
"18",9513046,9535937,"+","RALBP1"
"18",9547789,9614484,"-","PPP4R1"
"18",9708406,9859325,"+","RAB31"
"18",9886175,9888141,"+","TXNDC2"
"18",9886681,9888141,"+","TXNDC2"
"18",9914257,9954211,"+","VAPA"
"18",10454982,10488038,"+","APCDD1"
"18",10526103,10550220,"+","NAPG"
"18",10671527,11148588,"-","PIEZO2"
"18",11609596,11610612,"+","SLC35G4"
"18",11689564,11881135,"+","GNAL"
"18",11752434,11881135,"+","GNAL"
"18",11851512,11852111,"+","CHMP1B"
"18",11867169,11881135,"+","GNAL"
"18",11884445,11897264,"-","MPPE1"
"18",11981670,12030458,"+","IMPA2"
"18",12094018,12127939,"+","ANKRD62"
"18",12254384,12277270,"+","CIDEA"
"18",12308293,12326130,"+","TUBB6"
"18",12308293,12329183,"+","TUBB6"
"18",12329565,12377082,"-","AFG3L2"
"18",12407976,12429403,"+","PRELID3A"
"18",12420356,12429403,"+","PRELID3A"
"18",12449638,12635073,"-","SPIRE1"
"18",12449638,12657866,"-","SPIRE1"
"18",12673365,12702548,"-","CEP76"
"18",12703108,12725531,"+","PSMG2"
"18",12706586,12725531,"+","PSMG2"
"18",12785823,12884141,"-","PTPN2"
"18",12794278,12840786,"-","PTPN2"
"18",12794278,12884141,"-","PTPN2"
"18",12948122,12985252,"+","SEH1L"
"18",12948122,12987057,"+","SEH1L"
"18",12999425,13124770,"+","CEP192"
"18",13387723,13645657,"+","LDLRAD4"
"18",13612705,13645657,"+","LDLRAD4"
"18",13621167,13645657,"+","LDLRAD4"
"18",13642716,13645657,"+","LDLRAD4"
"18",13666480,13682077,"-","FAM210A"
"18",13731518,13759979,"+","RNMT"
"18",13731518,13762160,"+","RNMT"
"18",13825766,13826743,"+","MC5R"
"18",13884625,13885518,"-","MC2R"
"18",14104917,14132277,"-","ZNF519"
"18",14511898,14543146,"-","POTEC"
"18",14748420,14852480,"+","ANKRD30B"
"18",20951384,21110910,"-","ROCK1"
"18",21383519,21522821,"+","GREB1L"
"18",21530343,21574843,"-","ESCO1"
"18",21612430,21629138,"+","SNRPD1"
"18",21651591,21663760,"-","ABHD3"
"18",21651591,21704665,"-","ABHD3"
"18",21741584,21864666,"+","MIB1"
"18",22171145,22200823,"+","GATA6"
"18",22415574,22417811,"-","CTAGE1"
"18",22936852,23026240,"+","RBBP8"
"18",22936852,23026247,"+","RBBP8"
"18",23135763,23257367,"+","CABLES1"
"18",23155903,23257367,"+","CABLES1"
"18",23194512,23257367,"+","CABLES1"
"18",23298007,23437852,"-","TMEM241"
"18",23453440,23481279,"+","RIOK3"
"18",23503619,23531684,"+","RMC1"
"18",23503619,23531704,"+","RMC1"
"18",23532202,23586343,"-","NPC1"
"18",23601226,23662730,"-","ANKRD29"
"18",23689684,23954648,"+","LAMA3"
"18",23873045,23954648,"+","LAMA3"
"18",24014872,24019923,"+","TTC39C"
"18",24014872,24132574,"+","TTC39C"
"18",24064156,24132574,"+","TTC39C"
"18",24113603,24132574,"+","TTC39C"
"18",24143115,24156983,"+","CABYR"
"18",24143115,24161516,"+","CABYR"
"18",24155796,24156983,"+","CABYR"
"18",24155796,24161516,"+","CABYR"
"18",24163179,24225103,"-","OSBPL1A"
"18",24163179,24303664,"-","OSBPL1A"
"18",24163179,24377533,"-","OSBPL1A"
"18",24426757,24450847,"+","IMPACT"
"18",24460729,24477562,"+","HRH4"
"18",25062712,25227257,"-","ZNF521"
"18",25062712,25350946,"-","ZNF521"
"18",26018354,26087577,"-","SS18"
"18",26018354,26090569,"-","SS18"
"18",26133966,26192411,"+","PSMA8"
"18",26140086,26192411,"+","PSMA8"
"18",26226934,26390012,"+","TAF4B"
"18",26455743,26501235,"-","KCTD1"
"18",26856211,26862562,"-","AQP4"
"18",26856211,26865689,"-","AQP4"
"18",26916259,27142809,"-","CHST9"
"18",26917328,27142809,"-","CHST9"
"18",27952153,28036548,"-","CDH2"
"18",27952153,28177022,"-","CDH2"
"18",30994175,31042660,"-","DSC3"
"18",31068015,31101971,"-","DSC2"
"18",31068309,31101971,"-","DSC2"
"18",31130514,31162594,"-","DSC1"
"18",31130803,31162594,"-","DSC1"
"18",31318301,31355346,"+","DSG1"
"18",31376912,31413595,"+","DSG4"
"18",31447878,31476260,"+","DSG3"
"18",31498252,31546743,"+","DSG2"
"18",31591903,31598675,"+","TTR"
"18",31625614,31684426,"-","B4GALT6"
"18",31759768,31760691,"-","SLC25A52"
"18",31830755,31942764,"-","TRAPPC8"
"18",32018864,32068384,"+","RNF125"
"18",32092777,32129187,"+","RNF138"
"18",32190071,32220245,"+","MEP1B"
"18",32267871,32470428,"-","GAREM1"
"18",32674657,32770591,"-","KLHL14"
"18",32938011,33412088,"-","CCDC178"
"18",33578632,33746595,"+","ASXL3"
"18",33852842,34019518,"-","NOL4"
"18",33852842,34222061,"-","NOL4"
"18",33852842,34223253,"-","NOL4"
"18",34755977,34829071,"+","DTNA"
"18",34755977,34866161,"+","DTNA"
"18",34755977,34884745,"+","DTNA"
"18",34755977,34890440,"+","DTNA"
"18",34820869,34866161,"+","DTNA"
"18",34820869,34884745,"+","DTNA"
"18",34978518,35140369,"+","MAPRE2"
"18",35041540,35140369,"+","MAPRE2"
"18",35041571,35140369,"+","MAPRE2"
"18",35070202,35140369,"+","MAPRE2"
"18",35242471,35246310,"+","ZNF397"
"18",35242471,35257938,"+","ZNF397"
"18",35253450,35254373,"-","ZSCAN30"
"18",35253450,35264352,"-","ZSCAN30"
"18",35337232,35340650,"-","ZNF24"
"18",35339060,35340650,"-","ZNF24"
"18",35368351,35374292,"-","ZNF396"
"18",35369215,35374292,"-","ZNF396"
"18",35373385,35374292,"-","ZNF396"
"18",35468611,35480554,"-","INO80C"
"18",35468611,35497874,"-","INO80C"
"18",35654663,35709770,"+","GALNT1"
"18",35972729,35978927,"+","C18orf21"
"18",35972729,35979006,"+","C18orf21"
"18",35975060,35979006,"+","C18orf21"
"18",35993151,36040849,"-","RPRD1A"
"18",35993151,36067404,"-","RPRD1A"
"18",36109593,36127007,"-","SLC39A6"
"18",36111047,36124664,"-","SLC39A6"
"18",36129934,36174641,"+","ELP2"
"18",36187540,36268685,"+","MOCOS"
"18",36297836,36779530,"+","FHOD3"
"18",36780147,36828767,"-","TPGS2"
"18",36783042,36828767,"-","TPGS2"
"18",36786822,36828767,"-","TPGS2"
"18",36787069,36828767,"-","TPGS2"
"18",36796805,36828767,"-","TPGS2"
"18",36798422,36828767,"-","TPGS2"
"18",36829139,37222227,"+","KIAA1328"
"18",37253811,37565641,"-","CELF4"
"18",41955292,42081137,"+","PIK3C3"
"18",42743493,43115519,"-","RIT2"
"18",42920725,43115519,"-","RIT2"
"18",43270341,43277281,"-","SYT4"
"18",44701347,44876753,"+","SETBP1"
"18",44701347,45063698,"+","SETBP1"
"18",45624665,45682519,"+","SLC14A2"
"18",45727272,45749951,"+","SLC14A1"
"18",45730321,45749951,"+","SLC14A1"
"18",45731179,45749951,"+","SLC14A1"
"18",45734329,45749951,"+","SLC14A1"
"18",45825729,45842187,"+","SIGLEC15"
"18",45852467,45967239,"-","EPG5"
"18",45988710,46072188,"-","PSTPIP2"
"18",46084282,46091840,"-","ATP5F1A"
"18",46084282,46098231,"-","ATP5F1A"
"18",46104412,46128125,"+","HAUS1"
"18",46215881,46263118,"+","C18orf25"
"18",46334275,46456636,"+","RNF165"
"18",46447654,46456636,"+","RNF165"
"18",46477183,46557372,"-","LOXHD1"
"18",46477218,46518244,"-","LOXHD1"
"18",46477218,46542853,"-","LOXHD1"
"18",46477472,46518244,"-","LOXHD1"
"18",46477472,46657033,"-","LOXHD1"
"18",46680042,46756508,"-","ST8SIA5"
"18",46812433,46917345,"-","PIAS2"
"18",46818377,46917345,"-","PIAS2"
"18",46962768,46964408,"-","ELOA3D"
"18",47022287,47023927,"-","ELOA3B"
"18",47028202,47029842,"-","ELOA3"
"18",47033003,47035264,"-","ELOA2"
"18",47052974,47101005,"+","KATNAL2"
"18",47108682,47136439,"-","HDHD2"
"18",47156177,47176277,"-","IER3IP1"
"18",47212089,47249183,"-","SKOR2"
"18",47231123,47249183,"-","SKOR2"
"18",47841827,47896756,"-","SMAD2"
"18",48029260,48041107,"-","ZBTB7C"
"18",48619566,48859559,"+","CTIF"
"18",48921372,48948405,"-","SMAD7"
"18",48921372,48950424,"-","SMAD7"
"18",49044055,49430394,"-","DYM"
"18",49482345,49483748,"-","C18orf32"
"18",49483592,49490894,"-","RPL17-C18orf32"
"18",49483592,49491571,"-","RPL17-C18orf32"
"18",49488519,49490894,"-","RPL17"
"18",49488519,49491571,"-","RPL17"
"18",49562309,49590522,"+","LIPG"
"18",49783847,49813484,"-","ACAA2"
"18",49826471,50194793,"-","MYO5B"
"18",50227381,50266404,"-","CFAP53"
"18",50267588,50279992,"-","MBD1"
"18",50269629,50279992,"-","MBD1"
"18",50269676,50279992,"-","MBD1"
"18",50270011,50279992,"-","MBD1"
"18",50271501,50279992,"-","MBD1"
"18",50282593,50287589,"-","CXXC1"
"18",50375831,50392247,"+","SKA1"
"18",50663959,50729168,"+","MAPK4"
"18",50663959,50729854,"+","MAPK4"
"18",50715166,50729854,"+","MAPK4"
"18",50799337,50809400,"-","MRO"
"18",50799337,50819915,"-","MRO"
"18",50895821,50947039,"+","ME2"
"18",50895821,50947184,"+","ME2"
"18",50974405,50987085,"+","ELAC1"
"18",51047047,51078467,"+","SMAD4"
"18",51176351,51197320,"-","MEX3C"
"18",52340788,53530653,"+","DCC"
"18",54159777,54224559,"-","MBD2"
"18",54202896,54224559,"-","MBD2"
"18",54269547,54294467,"+","POLI"
"18",54273994,54294467,"+","POLI"
"18",54324692,54354573,"-","STARD6"
"18",54360573,54378246,"+","C18orf54"
"18",54587848,54598145,"+","DYNAP"
"18",54591205,54598145,"+","DYNAP"
"18",54877586,54889413,"+","RAB27B"
"18",54904358,54942791,"-","CCDC68"
"18",55228225,55279557,"-","TCF4"
"18",55228225,55302484,"-","TCF4"
"18",55228225,55321738,"-","TCF4"
"18",55228225,55350982,"-","TCF4"
"18",55228225,55403714,"-","TCF4"
"18",55228225,55510597,"-","TCF4"
"18",55228225,55585352,"-","TCF4"
"18",55228225,55587116,"-","TCF4"
"18",55228225,55588535,"-","TCF4"
"18",55228225,55635897,"-","TCF4"
"18",56603027,56638440,"-","TXNL1"
"18",56672516,57027207,"+","WDR7"
