"chrom","start","end","strand","Ensembl.gene.ID","gene.name"
"17",28575641,28585679,"+","ENSMUSG00000062252","Lhfpl5"
"17",28587648,28622709,"-","ENSMUSG00000004865","Srpk1"
"17",28637783,28690233,"-","ENSMUSG00000036196","Slc26a8"
"17",28691329,28748406,"+","ENSMUSG00000053436","Mapk14"
"17",28769297,28780233,"+","ENSMUSG00000004864","Mapk13"
"17",28801090,28839949,"+","ENSMUSG00000063952","Brpf3"
"17",28858411,28890309,"+","ENSMUSG00000043286","Pnpla1"
"17",28896392,28915324,"-","ENSMUSG00000048905","4930539E08Rik"
"17",28933984,28943840,"-","ENSMUSG00000045378","Pxt1"
"17",28951950,28969549,"+","ENSMUSG00000005936","Kctd20"
"17",28970880,29007995,"-","ENSMUSG00000024006","Stk38"
"17",29032628,29043373,"+","ENSMUSG00000071172","Srsf3"
"17",29090976,29100727,"+","ENSMUSG00000023067","Cdkn1a"
"17",29114145,29148980,"+","ENSMUSG00000064147","Rab44"
"17",29155556,29238167,"-","ENSMUSG00000024008","Cpne5"
"17",29250803,29264186,"-","ENSMUSG00000024007","Ppil1"
"17",29268788,29314065,"+","ENSMUSG00000052712","BC004004"
"17",29317680,29330593,"+","ENSMUSG00000024011","Pi16"
"17",29332072,29347934,"-","ENSMUSG00000024012","Mtch1"
"17",29360914,29379661,"+","ENSMUSG00000024013","Fgd2"
"17",29490753,29496112,"+","ENSMUSG00000024014","Pim1"
"17",29526007,29552385,"-","ENSMUSG00000079580","Tmem217"
"17",29549785,29606898,"+","ENSMUSG00000042203","Tbc1d22b"
"17",29614790,29644991,"+","ENSMUSG00000090083","Rnf8"
"17",29660595,29705979,"+","ENSMUSG00000024019","Cmtr1"
"17",29687357,29717044,"-","ENSMUSG00000024018","Ccdc167"
"17",29827949,29970087,"-","ENSMUSG00000043557","Mdga1"
"17",30004733,30210828,"+","ENSMUSG00000044477","Zfand3"
"17",30215524,30576488,"-","ENSMUSG00000062202","Btbd9"
"17",30584936,30626871,"-","ENSMUSG00000024026","Glo1"
"17",30624354,30877365,"+","ENSMUSG00000033826","Dnah8"
"17",30901817,30940791,"+","ENSMUSG00000024027","Glp1r"
"17",30954640,31010710,"+","ENSMUSG00000054134","Umodl1"
"17",31057675,31117988,"+","ENSMUSG00000024030","Abcg1"
"17",31125306,31129646,"-","ENSMUSG00000024029","Tff3"
"17",31141049,31144282,"-","ENSMUSG00000024028","Tff2"
"17",31161395,31165277,"-","ENSMUSG00000024032","Tff1"
"17",31179265,31198977,"-","ENSMUSG00000024034","Tmprss3"
"17",31207873,31246892,"+","ENSMUSG00000042345","Ubash3a"
"17",31255019,31277383,"-","ENSMUSG00000024033","Rsph1"
"17",31286792,31350739,"+","ENSMUSG00000024036","Slc37a1"
"17",31386210,31476310,"+","ENSMUSG00000041119","Pde9a"
"17",31494322,31519980,"-","ENSMUSG00000024037","Wdr4"
"17",31520115,31531331,"+","ENSMUSG00000024038","Ndufv3"
"17",31564734,31607693,"+","ENSMUSG00000006705","Pknox1"
"17",31608894,31637238,"-","ENSMUSG00000024039","Cbs"
"17",31647081,31658892,"-","ENSMUSG00000061613","U2af1"
"17",31677807,31681733,"+","ENSMUSG00000024041","Cryaa"
"17",31844250,31855804,"-","ENSMUSG00000024042","Sik1"
"17",31944769,32036349,"-","ENSMUSG00000002076","Hsf2bp"
"17",32036100,32062865,"+","ENSMUSG00000058392","Rrp1b"
"17",32120820,32166852,"-","ENSMUSG00000038146","Notch3"
"17",32183770,32189549,"-","ENSMUSG00000037577","Ephx3"
"17",32196274,32284722,"-","ENSMUSG00000024002","Brd4"
"17",32303672,32321238,"-","ENSMUSG00000024045","Akap8"
"17",32321424,32350607,"-","ENSMUSG00000002625","Akap8l"
"17",32354055,32389439,"-","ENSMUSG00000024050","Wiz"
"17",32390659,32403583,"-","ENSMUSG00000052142","Rasal3"
"17",32412459,32424167,"-","ENSMUSG00000079563","Pglyrp2"
"17",32452723,32493320,"+","ENSMUSG00000061126","Cyp4f39"
"17",32506050,32530143,"+","ENSMUSG00000091586","Cyp4f17"
"17",32536558,32551798,"+","ENSMUSG00000048440","Cyp4f16"
"17",32621309,32636184,"+","ENSMUSG00000062464","Cyp4f37"
"17",32658900,32676914,"+","ENSMUSG00000090700","Cyp4f40"
"17",32685627,32703352,"+","ENSMUSG00000073424","Cyp4f15"
"17",32765496,32788287,"-","ENSMUSG00000024298","Zfp871"
"17",32795676,32809931,"-","ENSMUSG00000055202","Zfp811"
"17",32815449,32830261,"-","ENSMUSG00000095253","Zfp799"
"17",32905070,32917342,"-","ENSMUSG00000024292","Cyp4f14"
"17",32924688,32947402,"-","ENSMUSG00000024055","Cyp4f13"
"17",32965814,32979233,"+","ENSMUSG00000053600","Zfp472"
"17",32993129,33005457,"+","ENSMUSG00000053390","Zfp952"
"17",33016863,33033402,"-","ENSMUSG00000067430","Zfp763"
"17",33064143,33068058,"-","ENSMUSG00000023350","4921501E09Rik"
"17",33089310,33110705,"+","ENSMUSG00000067424","Zfp563"
"17",33113351,33139683,"-","ENSMUSG00000048602","Morc2b"
"17",33168447,33180753,"+","ENSMUSG00000094891","Olfr55"
"17",33191302,33202506,"+","ENSMUSG00000093884","Olfr239"
"17",33211206,33221690,"-","ENSMUSG00000096169","Olfr1564"
"17",33239718,33255145,"-","ENSMUSG00000094441","Zfp955a"
"17",33264676,33275644,"+","ENSMUSG00000054666","Olfr63"
"17",33289544,33307241,"+","ENSMUSG00000096910","Zfp955b"
"17",33329342,33358878,"-","ENSMUSG00000003929","Zfp81"
"17",33360507,33394641,"-","ENSMUSG00000055240","Zfp101"
"17",33432896,33434268,"+","ENSMUSG00000092519","Actl9"
"17",33524204,33553782,"+","ENSMUSG00000024299","Adamts10"
"17",33555707,33607764,"+","ENSMUSG00000024300","Myo1f"
"17",33629090,33631779,"+","ENSMUSG00000073423","Zfp414"
"17",33638056,33645706,"+","ENSMUSG00000032739","Pram1"
"17",33646233,33686860,"-","ENSMUSG00000059208","Hnrnpm"
"17",33685692,33718670,"-","ENSMUSG00000079557","March2"
"17",33742484,33760530,"-","ENSMUSG00000077450","Rab11b"
"17",33773750,33781830,"-","ENSMUSG00000002289","Angptl4"
"17",33810519,33822918,"+","ENSMUSG00000042099","Kank3"
"17",33819027,33824562,"-","ENSMUSG00000067288","Rps28"
"17",33824572,33838317,"+","ENSMUSG00000041881","Ndufa7"
"17",33843091,33849774,"+","ENSMUSG00000002308","Cd320"
"17",33875659,33890661,"-","ENSMUSG00000079553","Kifc1"
"17",33909414,33915590,"+","ENSMUSG00000002307","Daxx"
"17",33915899,33929292,"+","ENSMUSG00000024308","Tapbp"
"17",33915904,33919325,"+","ENSMUSG00000051390","Zbtb22"
"17",33929543,33937687,"+","ENSMUSG00000041354","Rgl2"
"17",33938821,33940343,"-","ENSMUSG00000024309","Pfdn6"
"17",33940660,33949697,"+","ENSMUSG00000024312","Wdr46"
"17",33949909,33951488,"-","ENSMUSG00000067370","B3galt4"
"17",33951999,33956001,"-","ENSMUSG00000008668","Rps18"
"17",33955812,33967035,"+","ENSMUSG00000024319","Vps52"
"17",33996017,34000347,"-","ENSMUSG00000061232","H2-K1"
"17",34020792,34024680,"-","ENSMUSG00000024325","Ring1"
"17",34026033,34028060,"-","ENSMUSG00000073422","H2-Ke6"
"17",34028269,34031682,"-","ENSMUSG00000024327","Slc39a7"
"17",34031812,34038399,"+","ENSMUSG00000039656","Rxrb"
"17",34039437,34066685,"+","ENSMUSG00000024330","Col11a2"
"17",34092340,34095234,"+","ENSMUSG00000024334","H2-Oa"
"17",34112023,34122634,"-","ENSMUSG00000024335","Brd2"
"17",34119541,34139101,"+","ENSMUSG00000037649","H2-DMa"
"17",34143307,34151555,"+","ENSMUSG00000037548","H2-DMb2"
"17",34153072,34160230,"+","ENSMUSG00000079547","H2-DMb1"
"17",34181987,34187764,"-","ENSMUSG00000096727","Psmb9"
"17",34187553,34197225,"+","ENSMUSG00000037321","Tap1"
"17",34197721,34201454,"+","ENSMUSG00000024338","Psmb8"
"17",34203527,34216321,"+","ENSMUSG00000024339","Tap2"
"17",34238903,34254414,"+","ENSMUSG00000041538","H2-Ob"
"17",34257689,34269419,"+","ENSMUSG00000073421","H2-Ab1"
"17",34282744,34287823,"-","ENSMUSG00000036594","H2-Aa"
"17",34305867,34316674,"+","ENSMUSG00000060586","H2-Eb1"
"17",34325665,34341412,"+","ENSMUSG00000067341","H2-Eb2"
"17",34354822,34369495,"+","ENSMUSG00000024340","Btnl2"
"17",34377132,34386028,"+","ENSMUSG00000062638","Btnl1"
"17",34398820,34460734,"+","ENSMUSG00000057246","BC051142"
"17",34466562,34477318,"-","ENSMUSG00000058435","Btnl4"
"17",34507804,34517352,"-","ENSMUSG00000092618","Btnl6"
"17",34564268,34588503,"+","ENSMUSG00000015468","Notch4"
"17",34589806,34591754,"+","ENSMUSG00000034786","Gpsm3"
"17",34591266,34597400,"+","ENSMUSG00000034673","Pbx2"
"17",34597862,34600936,"+","ENSMUSG00000015452","Ager"
"17",34601091,34603690,"-","ENSMUSG00000015478","Rnf5"
"17",34604262,34613449,"+","ENSMUSG00000034254","Agpat1"
"17",34613349,34615971,"-","ENSMUSG00000015467","Egfl8"
"17",34616662,34628510,"-","ENSMUSG00000015474","Ppt2"
"17",34629533,34633126,"+","ENSMUSG00000015476","Prrt1"
"17",34644764,34646324,"+","ENSMUSG00000033739","Fkbpl"
"17",34647146,34655074,"+","ENSMUSG00000015461","Atf6b"
"17",34670535,34719815,"+","ENSMUSG00000033327","Tnxb"
"17",34728380,34743882,"-","ENSMUSG00000073418","C4b"
"17",34801348,34804561,"-","ENSMUSG00000024365","Cyp21a1"
"17",34823993,34836945,"-","ENSMUSG00000061207","Stk19"
"17",34837019,34839233,"+","ENSMUSG00000040482","Dxo"
"17",34839228,34850210,"-","ENSMUSG00000040356","Skiv2l"
"17",34850391,34856372,"+","ENSMUSG00000024369","Nelfe"
"17",34856374,34862518,"-","ENSMUSG00000090231","Cfb"
"17",34862604,34898265,"-","ENSMUSG00000024371","C2"
"17",34879483,34896867,"+","ENSMUSG00000049823","Zbtb12"
"17",34898469,34914052,"+","ENSMUSG00000013787","Ehmt2"
"17",34914466,34930436,"+","ENSMUSG00000007034","Slc44a4"
"17",34931253,34935953,"+","ENSMUSG00000007038","Neu1"
"17",34956436,34959238,"-","ENSMUSG00000090877","Hspa1b"
"17",34969190,34972156,"-","ENSMUSG00000091971","Hspa1a"
"17",34972703,34979285,"+","ENSMUSG00000007033","Hspa1l"
"17",34981862,34985891,"+","ENSMUSG00000007050","Lsm2"
"17",35000987,35016322,"+","ENSMUSG00000007029","Vars"
"17",35016579,35026741,"+","ENSMUSG00000007030","Vwa7"
"17",35025959,35028016,"-","ENSMUSG00000036185","Sapcd1"
"17",35028605,35046745,"-","ENSMUSG00000007035","Msh5"
"17",35049966,35058749,"+","ENSMUSG00000007041","Clic1"
"17",35059035,35062095,"+","ENSMUSG00000007039","Ddah2"
"17",35062693,35066184,"-","ENSMUSG00000073414","Mpig6b"
"17",35065388,35070050,"+","ENSMUSG00000092586","Ly6g6c"
"17",35071443,35078065,"-","ENSMUSG00000073413","Ly6g6d"
"17",35076902,35078804,"+","ENSMUSG00000013766","Ly6g6e"
"17",35080480,35085610,"-","ENSMUSG00000034923","Ly6g6f"
"17",35089263,35102987,"+","ENSMUSG00000007036","Abhd16a"
"17",35108279,35111991,"+","ENSMUSG00000034482","Ly6g5c"
"17",35113948,35115428,"-","ENSMUSG00000043807","Ly6g5b"
"17",35116196,35122053,"-","ENSMUSG00000024387","Csnk2b"
"17",35121455,35124814,"+","ENSMUSG00000092417","Gpank1"
"17",35126373,35128855,"+","ENSMUSG00000043311","D17H6S53E"
"17",35128997,35132050,"-","ENSMUSG00000024391","Apom"
"17",35135178,35147322,"+","ENSMUSG00000024392","Bag6"
"17",35149076,35164897,"-","ENSMUSG00000024393","Prrc2a"
"17",35170991,35176068,"-","ENSMUSG00000024397","Aif1"
"17",35185095,35188439,"-","ENSMUSG00000073412","Lst1"
"17",35194439,35196320,"+","ENSMUSG00000024399","Ltb"
"17",35199381,35202007,"-","ENSMUSG00000024401","Tnf"
"17",35203165,35205351,"-","ENSMUSG00000024402","Lta"
"17",35220175,35235792,"-","ENSMUSG00000042419","Nfkbil1"
"17",35233660,35238767,"+","ENSMUSG00000024403","Atp6v1g2"
"17",35241746,35253707,"+","ENSMUSG00000019432","Ddx39b"
"17",35262730,35267499,"+","ENSMUSG00000073411","H2-D1"
"17",35320405,35325099,"+","ENSMUSG00000079507","H2-Q1"
"17",35342242,35346762,"+","ENSMUSG00000091705","H2-Q2"
"17",35379617,35385290,"+","ENSMUSG00000035929","H2-Q4"
"17",35424850,35430055,"+","ENSMUSG00000073409","H2-Q6"
"17",35439155,35443773,"+","ENSMUSG00000060550","H2-Q7"
"17",35470089,35474563,"+","ENSMUSG00000067235","H2-Q10"
"17",35506018,35510772,"+","ENSMUSG00000024406","Pou5f1"
"17",35512734,35516824,"-","ENSMUSG00000050410","Tcf19"
"17",35517100,35531015,"+","ENSMUSG00000040312","Cchcr1"
"17",35533201,35534647,"+","ENSMUSG00000024409","Psors1c2"
"17",35552128,35557180,"+","ENSMUSG00000039518","Cdsn"
"17",35567450,35568952,"+","ENSMUSG00000039269","2300002M23Rik"
"17",35601549,35650571,"+","ENSMUSG00000090509","Sfta2"
"17",35617923,35626637,"-","ENSMUSG00000090588","Gm9573"
"17",35635752,35643695,"-","ENSMUSG00000073408","Mucl3"
"17",35655634,35667592,"-","ENSMUSG00000038838","Vars2"
"17",35667730,35673739,"-","ENSMUSG00000001524","Gtf2h4"
"17",35681567,35704621,"-","ENSMUSG00000003534","Ddr1"
"17",35821684,35822923,"+","ENSMUSG00000003541","Ier3"
"17",35823230,35832791,"+","ENSMUSG00000059714","Flot1"
"17",35833921,35838306,"-","ENSMUSG00000001525","Tubb5"
"17",35841515,35859670,"+","ENSMUSG00000061607","Mdc1"
"17",35861318,35865402,"+","ENSMUSG00000059791","Nrm"
"17",35865593,35875596,"+","ENSMUSG00000034595","Ppp1r18"
"17",35879819,35892670,"+","ENSMUSG00000024422","Dhx16"
"17",35892677,35897431,"-","ENSMUSG00000050705","2310061I04Rik"
"17",35897595,35910075,"-","ENSMUSG00000024426","Atat1"
"17",35910379,35916389,"-","ENSMUSG00000024436","Mrps18b"
"17",35916434,35932283,"+","ENSMUSG00000039220","Ppp1r10"
"17",35956819,35969761,"-","ENSMUSG00000038762","Abcf1"
"17",35972541,35980236,"-","ENSMUSG00000038500","Prr3"
"17",35979851,35989462,"+","ENSMUSG00000024429","Gnl1"
"17",36005695,36020560,"-","ENSMUSG00000053835","H2-T24"
"17",36029773,36032855,"-","ENSMUSG00000067212","H2-T23"
"17",36037128,36042747,"-","ENSMUSG00000056116","H2-T22"
"17",36042961,36058645,"+","ENSMUSG00000073407","Gm6034"
"17",36055816,36058371,"-","ENSMUSG00000079492","Gm11127"
"17",36109719,36129425,"-","ENSMUSG00000092243","Gm7030"
"17",36164443,36168537,"-","ENSMUSG00000073402","Gm8909"
"17",36185572,36190287,"-","ENSMUSG00000054128","H2-T3"
"17",36255645,36258069,"-","ENSMUSG00000024446","Rpp21"
"17",36258873,36272247,"-","ENSMUSG00000045409","Trim39"
"17",36284227,36286490,"-","ENSMUSG00000023083","H2-M10.2"
"17",36322858,36326155,"-","ENSMUSG00000024448","H2-M10.1"
"17",36365003,36368417,"-","ENSMUSG00000058124","H2-M10.3"
"17",36458917,36462334,"-","ENSMUSG00000048231","H2-M10.4"
"17",36639285,36642666,"-","ENSMUSG00000067201","H2-M9"
"17",36670008,36672219,"-","ENSMUSG00000037334","H2-M1"
"17",36772910,36776234,"+","ENSMUSG00000037246","H2-M10.5"
"17",36812171,36815564,"+","ENSMUSG00000037130","H2-M10.6"
"17",36837134,36859398,"+","ENSMUSG00000024457","Trim26"
"17",36860691,36867210,"-","ENSMUSG00000050747","Trim15"
"17",36869574,36877833,"+","ENSMUSG00000073400","Trim10"
"17",36881598,36890123,"-","ENSMUSG00000073399","Trim40"
"17",36898118,36910214,"+","ENSMUSG00000058063","Trim31"
"17",36942918,36947986,"+","ENSMUSG00000036492","Rnf39"
"17",36948356,36951741,"-","ENSMUSG00000036398","Ppp1r11"
"17",36954356,36958559,"-","ENSMUSG00000036315","Znrd1"
"17",36958592,36965625,"+","ENSMUSG00000036214","Znrd1as"
"17",36977701,36981237,"-","ENSMUSG00000064308","2410137M14Rik"
"17",36984061,36989537,"-","ENSMUSG00000024459","H2-M5"
"17",37001163,37010635,"+","ENSMUSG00000036036","Zfp57"
"17",37010743,37023398,"-","ENSMUSG00000076439","Mog"
"17",37045966,37075067,"+","ENSMUSG00000024462","Gabbr1"
"17",37083871,37088499,"-","ENSMUSG00000056600","Olfr90"
"17",37090618,37098278,"-","ENSMUSG00000095377","Olfr91"
"17",37110512,37120088,"-","ENSMUSG00000096477","Olfr92"
"17",37140423,37161494,"-","ENSMUSG00000091601","Olfr93"
"17",37193892,37196095,"+","ENSMUSG00000035186","Ubd"
"17",37196425,37200994,"-","ENSMUSG00000043827","Olfr94"
"17",37207950,37213118,"-","ENSMUSG00000049561","Olfr95"
"17",37220146,37226673,"+","ENSMUSG00000064121","Olfr96"
"17",37230963,37237330,"-","ENSMUSG00000058802","Olfr97"
"17",37262711,37263749,"-","ENSMUSG00000063660","Olfr98"
"17",37270220,37274484,"+","ENSMUSG00000016206","H2-M3"
"17",37279043,37283460,"-","ENSMUSG00000061972","Olfr99"
"17",37297556,37304313,"-","ENSMUSG00000092077","Olfr101"
"17",37311795,37317054,"-","ENSMUSG00000091531","Olfr102"
"17",37334303,37339698,"-","ENSMUSG00000049618","Olfr103"
"17",37399226,37407477,"+","ENSMUSG00000063188","Olfr107"
"17",37445480,37446517,"+","ENSMUSG00000059687","Olfr108"
"17",37458916,37471590,"+","ENSMUSG00000029184","Olfr109"
"17",37480851,37483552,"-","ENSMUSG00000016283","H2-M2"
"17",37492468,37500207,"+","ENSMUSG00000090894","Olfr110"
"17",37508030,37532449,"+","ENSMUSG00000090675","Olfr111"
"17",37561668,37569451,"-","ENSMUSG00000051611","Olfr112"
"17",37573877,37577663,"-","ENSMUSG00000092292","Olfr113"
"17",37589233,37592743,"-","ENSMUSG00000062629","Olfr114"
"17",37608940,37627109,"-","ENSMUSG00000092413","Olfr115"
"17",37620577,37627199,"-","ENSMUSG00000061336","Olfr116"
"17",37657600,37663782,"-","ENSMUSG00000095286","Olfr117"
"17",37666988,37673476,"+","ENSMUSG00000080990","Olfr118"
"17",37696564,37702124,"+","ENSMUSG00000059964","Olfr119"
"17",37721808,37727220,"+","ENSMUSG00000063994","Olfr120"
"17",37748855,37753169,"+","ENSMUSG00000060017","Olfr121"
"17",37768607,37773749,"+","ENSMUSG00000083947","Olfr122"
"17",37793529,37798134,"+","ENSMUSG00000045202","Olfr123"
"17",37799888,37808617,"+","ENSMUSG00000044985","Olfr124"
"17",37832949,37838490,"+","ENSMUSG00000050613","Olfr125"
"17",37847483,37852057,"+","ENSMUSG00000109212","Olfr126"
"17",37900437,37906795,"+","ENSMUSG00000058114","Olfr127"
"17",37920548,37926801,"+","ENSMUSG00000059030","Olfr128"
"17",37952051,37953079,"-","ENSMUSG00000109376","Olfr761"
"17",38050857,38060079,"-","ENSMUSG00000081724","Olfr129"
"17",38063921,38072790,"+","ENSMUSG00000094878","Olfr130"
"17",38081624,38088693,"-","ENSMUSG00000043312","Olfr131"
"17",38129863,38134526,"-","ENSMUSG00000067186","Olfr132"
"17",38145281,38151269,"+","ENSMUSG00000063240","Olfr133"
"17",38171388,38176578,"+","ENSMUSG00000096009","Olfr134"
"17",38204335,38210915,"+","ENSMUSG00000057801","Olfr135"
"17",38261035,38276410,"+","ENSMUSG00000057443","Olfr138"
"17",38303527,38307570,"-","ENSMUSG00000054940","Olfr137"
"17",38329831,38336643,"+","ENSMUSG00000096840","Olfr136"
"17",38416474,38420185,"-","ENSMUSG00000092322","Esp36"
"17",38554192,38560621,"+","ENSMUSG00000092244","Esp34"
"17",38639447,38645653,"+","ENSMUSG00000092342","Esp31"
"17",39036695,39040227,"+","ENSMUSG00000095625","Esp24"
"17",39073691,39077037,"-","ENSMUSG00000096697","Esp23"
"17",39406359,39410992,"+","ENSMUSG00000094024","Esp18"
"17",39536142,39540847,"+","ENSMUSG00000096345","Esp16"
"17",39640954,39645666,"+","ENSMUSG00000095104","Esp15"
"17",39950520,39955287,"+","ENSMUSG00000095886","Esp38"
"17",40207015,40208640,"-","ENSMUSG00000031233","Pgk2"
"17",40221777,40242288,"-","ENSMUSG00000025433","Crisp3"
"17",40293758,40319207,"-","ENSMUSG00000025431","Crisp1"
"17",40520022,40530421,"+","ENSMUSG00000090747","Esp8"
"17",40561507,40565627,"+","ENSMUSG00000092043","Esp6"
"17",40598594,40602618,"+","ENSMUSG00000095540","Esp4"
"17",40632075,40637060,"+","ENSMUSG00000093957","Esp3"
"17",40727120,40731782,"+","ENSMUSG00000073396","Esp1"
"17",40764020,40807003,"-","ENSMUSG00000023930","Crisp2"
"17",40811126,40840754,"+","ENSMUSG00000023926","Rhag"
"17",40875482,40880559,"-","ENSMUSG00000054951","9130008F23Rik"
"17",40904618,40914350,"-","ENSMUSG00000091043","Glyatl3"
"17",40923051,40935047,"-","ENSMUSG00000023919","Cenpq"
"17",40934685,40961988,"+","ENSMUSG00000023921","Mut"
"17",42315947,42505077,"+","ENSMUSG00000042256","Ptchd4"
"17",42556783,42611395,"-","ENSMUSG00000043972","Opn5"
"17",42656891,42692284,"-","ENSMUSG00000023918","Adgrf4"
"17",42708936,42742179,"-","ENSMUSG00000057899","Adgrf2"
"17",42792951,42876665,"-","ENSMUSG00000061665","Cd2ap"
"17",43016555,43089189,"+","ENSMUSG00000023915","Tnfrsf21"
"17",43270329,43324737,"+","ENSMUSG00000041293","Adgrf1"
"17",43360451,43459557,"+","ENSMUSG00000056492","Adgrf5"
"17",43474324,43502812,"-","ENSMUSG00000023914","Mep1a"
"17",43534188,43543639,"-","ENSMUSG00000096140","Ankrd66"
"17",43568098,43612201,"+","ENSMUSG00000023913","Pla2g7"
"17",43615335,43630299,"-","ENSMUSG00000040140","Tdrd6"
"17",43641891,43667214,"-","ENSMUSG00000023912","Slc25a27"
"17",43667425,43751431,"+","ENSMUSG00000023963","Cyp39a1"
"17",43801351,44039516,"+","ENSMUSG00000039601","Rcan2"
"17",44078813,44086567,"+","ENSMUSG00000023960","Enpp5"
"17",44096308,44105809,"-","ENSMUSG00000023961","Enpp4"
"17",44188584,44280172,"+","ENSMUSG00000023959","Clic5"
"17",44495987,44814797,"-","ENSMUSG00000039153","Runx2"
"17",44777152,45119290,"+","ENSMUSG00000038954","Supt3"
"17",45391884,45433737,"-","ENSMUSG00000023932","Cdc5l"
"17",45440578,45475415,"-","ENSMUSG00000023935","Spats1"
"17",45506841,45520843,"+","ENSMUSG00000023938","Aars2"
"17",45523434,45542680,"+","ENSMUSG00000023949","Tcte1"
"17",45541952,45549677,"-","ENSMUSG00000096847","Tmem151b"
"17",45555703,45563169,"+","ENSMUSG00000023947","Nfkbie"
"17",45563874,45567671,"+","ENSMUSG00000037089","Slc35b2"
"17",45567775,45573271,"-","ENSMUSG00000023944","Hsp90ab1"
"17",45585200,45599606,"-","ENSMUSG00000023942","Slc29a1"
"17",45600971,45602102,"-","ENSMUSG00000079471","Mymx"
"17",45630204,45659325,"-","ENSMUSG00000058626","Capn11"
"17",45660171,45686905,"-","ENSMUSG00000036026","Tmem63b"
"17",45686322,45698495,"+","ENSMUSG00000023939","Mrpl14"
"17",45732864,45733844,"-","ENSMUSG00000094690","1600014C23Rik"
"17",46016993,46032369,"-","ENSMUSG00000023951","Vegfa"
"17",46110986,46128910,"+","ENSMUSG00000023967","Mrps18a"
"17",46122035,46144216,"-","ENSMUSG00000023966","Rsph9"
"17",46147387,46153553,"-","ENSMUSG00000034509","Mad2l1bp"
"17",46161032,46169370,"+","ENSMUSG00000023952","Gtpbp2"
"17",46171355,46202645,"-","ENSMUSG00000023953","Polh"
"17",46202782,46243598,"+","ENSMUSG00000067150","Xpo5"
"17",46243920,46248054,"-","ENSMUSG00000067148","Polr1c"
"17",46248080,46252537,"+","ENSMUSG00000071074","Yipf3"
"17",46253531,46257315,"+","ENSMUSG00000071073","Lrrc73"
"17",46257851,46283026,"-","ENSMUSG00000012296","Tjap1"
"17",46297421,46303271,"+","ENSMUSG00000047428","Dlk2"
"17",46303221,46328352,"-","ENSMUSG00000032842","Abcc10"
"17",46383731,46420920,"+","ENSMUSG00000015597","Zfp318"
"17",46428926,46431776,"+","ENSMUSG00000023968","Crip3"
"17",46432183,46438457,"-","ENSMUSG00000067144","Slc22a7"
"17",46442448,46487675,"-","ENSMUSG00000015599","Ttbk1"
"17",46496711,46499624,"+","ENSMUSG00000040658","Dnph1"
"17",46500572,46546388,"-","ENSMUSG00000040327","Cul9"
"17",46548329,46556175,"-","ENSMUSG00000015605","Srf"
"17",46564471,46629504,"-","ENSMUSG00000023972","Ptk7"
"17",46630624,46646022,"-","ENSMUSG00000003546","Klc4"
"17",46646229,46650139,"+","ENSMUSG00000002767","Mrpl2"
"17",46650337,46664364,"+","ENSMUSG00000038545","Cul7"
"17",46666324,46674352,"-","ENSMUSG00000023971","Rrp36"
"17",46674550,46680914,"-","ENSMUSG00000063576","Klhdc3"
"17",46678793,46683111,"+","ENSMUSG00000002768","Mea1"
"17",46682991,46705111,"-","ENSMUSG00000059409","Ppp2r5d"
"17",46711463,46725541,"+","ENSMUSG00000002763","Pex6"
"17",46725664,46729168,"-","ENSMUSG00000002769","Gnmt"
"17",46735705,46752214,"-","ENSMUSG00000023973","Cnpy3"
"17",46755663,46763712,"-","ENSMUSG00000036858","Ptcra"
"17",46772635,46773396,"+","ENSMUSG00000062619","2310039H08Rik"
"17",46773907,46782672,"-","ENSMUSG00000063888","Rpl7l1"
"17",46798120,46858482,"-","ENSMUSG00000036568","Bicral"
"17",46890684,46891847,"+","ENSMUSG00000036430","Tbcc"
"17",46910459,46924933,"+","ENSMUSG00000023978","Prph2"
"17",46928295,47010556,"-","ENSMUSG00000023977","Ubr2"
"17",47368887,47381417,"+","ENSMUSG00000034729","Mrps10"
"17",47385393,47392967,"+","ENSMUSG00000023979","Guca1b"
"17",47394558,47400584,"-","ENSMUSG00000023982","Guca1a"
"17",47412734,47437376,"-","ENSMUSG00000047150","1700001C19Rik"
"17",47436615,47470638,"+","ENSMUSG00000034382","AI661453"
"17",47483364,47502292,"-","ENSMUSG00000023980","Taf8"
"17",47505051,47599691,"+","ENSMUSG00000034165","Ccnd3"
"17",47599331,47611492,"-","ENSMUSG00000023988","Bysl"
"17",47611582,47624418,"+","ENSMUSG00000092558","Med20"
"17",47630690,47686738,"+","ENSMUSG00000090115","Usp49"
"17",47686646,47688386,"-","ENSMUSG00000033475","Tomm6"
"17",47688517,47694736,"-","ENSMUSG00000096549","Prickle4"
"17",47689030,47704286,"+","ENSMUSG00000023266","Frs3"
"17",47726842,47734482,"+","ENSMUSG00000023987","Pgc"
"17",47737030,47792419,"+","ENSMUSG00000023990","Tfeb"
"17",47815328,47834691,"-","ENSMUSG00000032717","Mdfi"
"17",47867133,47924645,"-","ENSMUSG00000023991","Foxp4"
"17",48036745,48038293,"-","ENSMUSG00000094928","1700122O11Rik"
"17",48089319,48090918,"+","ENSMUSG00000021545","1700067P10Rik"
"17",48125605,48146268,"-","ENSMUSG00000073386","9830107B12Rik"
"17",48149126,48167275,"-","ENSMUSG00000043939","A530064D06Rik"
"17",48232768,48246924,"+","ENSMUSG00000042265","Trem1"
"17",48247777,48258841,"+","ENSMUSG00000041754","Trem3"
